Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
I6J55_RS11380	0.770881615888393	0.326823135124215	0.94895544420074	0.344403035065026	0.730543206676649	NA	29	0.00608510830340811	NZ_CP069563.1		aspartate aminotransferase family protein	B. fragilis	CRC vs Paired
I6J55_RS11385	0.234979911285867	-0.014242871340937	1.31949715444544	-0.010794166014646	0.991387668833383	NA	18	0.00134170539429266	NZ_CP069563.1	proC	pyrroline-5-carboxylate reductase	B. fragilis	CRC vs Paired
I6J55_RS11390	0.677780956028642	-0.864408853514604	0.958248771598133	-0.90207144442562	0.367018916793586	NA	28	0.00231749113559641	NZ_CP069563.1		helix-turn-helix domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11400	0.828792708618828	1.20207558639724	1.24635186327853	0.964475299322923	0.334807686416684	NA	20	0.012820740434352	NZ_CP069563.1		DUF2007-related protein	B. fragilis	CRC vs Paired
I6J55_RS11405	0.2737546064345	-1.26725645183595	1.15879953960724	-1.09359419685778	0.274132995517381	NA	19	0.0032661717174195	NZ_CP069563.1		glycosyl hydrolase family 95 catalytic domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11425	0.789922767694682	-0.866702325734305	0.778085146690106	-1.11389136448776	0.265325794527073	NA	34	0.00529905867846898	NZ_CP069563.1		SRPBCC family protein	B. fragilis	CRC vs Paired
I6J55_RS11435	0.448328391764841	-1.29929472433629	1.47000625353743	-0.883870202055038	0.376766284394801	NA	15	0.00203288696104948	NZ_CP069563.1		regulatory protein RecX	B. fragilis	CRC vs Paired
I6J55_RS11440	0.32483017692601	-1.28490785249491	2.13886426625047	-0.600743054512486	0.54801113782958	NA	8	0.0019515714826075	NZ_CP069563.1	prmC	peptide chain release factor N(5)-glutamine methyltransferase	B. fragilis	CRC vs Paired
I6J55_RS11445	0.127657703586712	-0.335891930166259	1.52940452677601	-0.219622686009908	0.826165021865255	NA	14	0.00158565182961859	NZ_CP069563.1	ribD	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	B. fragilis	CRC vs Paired
I6J55_RS11455	1.06046412284634	0.918230946363696	0.488908286148701	1.87812514612284	0.0603640470762578	NA	55	0.0161953327896942	NZ_CP069563.1		isoprenyl transferase	B. fragilis	CRC vs Paired
I6J55_RS11465	1.0217884822799	-0.134883301897208	0.417470260169555	-0.323096792194072	0.746621939552915	NA	65	0.0150840212509871	NZ_CP069563.1		OmpH family outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS11475	0.0897427848615606	-0.725461845206564	1.68585159915731	-0.430323668802873	0.66696021208739	NA	13	0.00135525797403299	NZ_CP069563.1	murI	glutamate racemase	B. fragilis	CRC vs Paired
I6J55_RS11480	0.376955032428361	-1.44130756448356	1.2243008514192	-1.17724949942884	0.239095936947631	NA	19	0.000867365103381111	NZ_CP069563.1		DUF2007-related protein	B. fragilis	CRC vs Paired
I6J55_RS11490	0.601619834025198	0.278085660046158	0.81394913531526	0.341649923786023	0.732614361696452	NA	33	0.00329327687690016	NZ_CP069563.1		glutamate-5-semialdehyde dehydrogenase	B. fragilis	CRC vs Paired
I6J55_RS11495	0.222877668136415	-0.65737750776375	1.11491205843057	-0.589622744496207	0.555443599699708	NA	21	0.00178894052572354	NZ_CP069563.1		L,D-transpeptidase	B. fragilis	CRC vs Paired
I6J55_RS11500	0.192319649887729	-1.49868038287284	1.42518877203912	-1.05156622917298	0.292998608604969	NA	15	0.00119262701714903	NZ_CP069563.1		murein L,D-transpeptidase catalytic domain family protein	B. fragilis	CRC vs Paired
I6J55_RS11510	0.101580725955453	-0.780332714699403	1.62233057913967	-0.480994887683876	0.630520132169748	NA	14	0.00253433241144168	NZ_CP069563.1		rhodanese-like domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11515	0.250941351577638	-0.808325098626677	1.0070655494682	-0.802653907735726	0.422174800799152	NA	22	0.00449945647378951	NZ_CP069563.1		NigD1/NigD2 family lipoprotein	B. fragilis	CRC vs Paired
I6J55_RS11520	0.551888335220849	1.11181858269582	0.744101808119564	1.49417535418376	0.135129792549105	NA	34	0.0102186451242087	NZ_CP069563.1		1-acyl-sn-glycerol-3-phosphate acyltransferase	B. fragilis	CRC vs Paired
I6J55_RS11525	0.75517796481253	0.877765260376201	0.641194243891183	1.36895374332956	0.171013734610122	NA	41	0.0088498345704354	NZ_CP069563.1		D-alanine--D-alanine ligase	B. fragilis	CRC vs Paired
I6J55_RS11535	0.561525000450572	0.826543958226216	0.855993482633868	0.965596088048432	0.3342463335889	NA	30	0.00909378100576134	NZ_CP069563.1		PASTA domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11550	0.220758129494318	-0.740212545777084	1.3556903013691	-0.546004161149156	0.585063076868097	NA	16	0.00102999606026507	NZ_CP069563.1		glycosyltransferase	B. fragilis	CRC vs Paired
I6J55_RS11555	0.0931055194922956	-1.74872365547687	1.89683716037971	-0.921915540249541	0.356572632506262	NA	12	0.00130104765507167	NZ_CP069563.1	radC	RadC family protein	B. fragilis	CRC vs Paired
I6J55_RS11560	0.633252635705292	0.418093855081048	0.636583319846532	0.656777898581827	0.511323737336886	NA	44	0.00674918471068427	NZ_CP069563.1		UDP-2,3-diacylglucosamine diphosphatase	B. fragilis	CRC vs Paired
I6J55_RS11565	0.598087775826487	-0.235316320977866	0.504214248742399	-0.466699070017928	0.640715195213592	NA	49	0.00609866088314844	NZ_CP069563.1		metal-sulfur cluster assembly factor	B. fragilis	CRC vs Paired
I6J55_RS11570	1.06215637115257	-0.690184083543307	0.650087722278811	-1.06167838568608	0.288381714956633	NA	47	0.0073997085382201	NZ_CP069563.1		alkaline phosphatase	B. fragilis	CRC vs Paired
I6J55_RS11585	0.33675761421508	-0.865965131833734	1.04144139567784	-0.831506348247383	0.405687643490921	NA	24	0.0022226230774141	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11590	0.455388129385	-0.457575694364905	0.957394317381837	-0.477938594430167	0.632693910884591	NA	26	0.00378116974755203	NZ_CP069563.1		DUF4384 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11595	0.322473146241077	-0.701918327725673	0.916226960415845	-0.766096565644713	0.443618846342634	NA	27	0.00477050806859611	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11600	0.0570114646111241	-0.758451019090893	2.20484460495281	-0.343992958681606	0.730851581485201	NA	10	0.000528550609872865	NZ_CP069563.1		CidA/LrgA family protein	B. fragilis	CRC vs Paired
I6J55_RS11605	0.152071428284684	-0.884738829544502	1.51663247115691	-0.58335743587872	0.559652705007416	NA	14	0.00165341472832024	NZ_CP069563.1		LrgB family protein	B. fragilis	CRC vs Paired
I6J55_RS11620	0.0584574329387727	-1.12914372443572	2.68429200602527	-0.420648618667864	0.674011685888253	NA	8	0.00097578574130375	NZ_CP069563.1		6-bladed beta-propeller	B. fragilis	CRC vs Paired
I6J55_RS11625	0.0070485210051587	-1.21506309100875	3.54926338229002	-0.34234232857207	0.732093284244912	NA	4	0.000338814493508247	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11630	0.221552830010635	-0.321828258946099	1.40445126279393	-0.229148755440523	0.818753300082163	NA	16	0.00418774713976193	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11635	0.26010298460107	-0.795115927199843	1.96159788824356	-0.405340937592363	0.68522691884078	NA	10	0.00437748325612655	NZ_CP069563.1		BF3164 family lipoprotein	B. fragilis	CRC vs Paired
I6J55_RS11640	0.511096989023927	0.402105631916754	1.49203568720744	0.269501349977327	0.787543903503448	NA	15	0.00482471838755743	NZ_CP069563.1		BF3164 family lipoprotein	B. fragilis	CRC vs Paired
I6J55_RS11645	0.0343178003370725	-1.56122227807001	3.54909870743399	-0.4398926056353	0.66001489165008	NA	2	4.06577392209896e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11650	0.0297985810737275	-0.927395353375216	2.69706845529855	-0.343853101523356	0.730956763121467	NA	9	0.00094868058182309	NZ_CP069563.1		6-bladed beta-propeller	B. fragilis	CRC vs Paired
I6J55_RS11655	0.0820825088806906	-0.613662589220983	3.54843043365751	-0.172939163017057	0.8626992477815	NA	2	0.000108420637922639	NZ_CP069563.1		6-bladed beta-propeller	B. fragilis	CRC vs Paired
I6J55_RS11660	0.32048669920731	-1.92721356810688	1.96450662721007	-0.981016577604449	0.326584566616543	NA	11	0.00096223316156342	NZ_CP069563.1		NVEALA domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11665	1.0844729573314	0.477077289194737	1.3471459148452	0.354139283605042	0.723234503227092	NA	19	0.0172388814296996	NZ_CP069563.1		DUF1573 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11670	0.133729240863208	-0.219433147411258	1.7615428018126	-0.124568728722042	0.900864986382555	NA	12	0.00509576998236403	NZ_CP069563.1		NVEALA domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11675	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11680	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		transposase	B. fragilis	CRC vs Paired
I6J55_RS11685	0.0361065114734952	-1.08688571155664	3.54919692737793	-0.306234264763552	0.75942628528514	NA	3	0.000271051594806597	NZ_CP069563.1		BF3164 family lipoprotein	B. fragilis	CRC vs Paired
I6J55_RS11695	0.0720230717913781	-1.29428019348334	2.78430365704734	-0.464848792698092	0.642039743371736	NA	7	0.000257499015066267	NZ_CP069563.1		NVEALA domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11700	0.0238878936565712	-1.18053364659382	3.50244157258325	-0.337060197045087	0.73607152165549	NA	7	0.000569208349093854	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11705	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11710	0.259766711600658	-1.00643041888866	1.08531301170958	-0.927318117474083	0.35376139034955	NA	22	0.00380827490703269	NZ_CP069563.1	cdaA	diadenylate cyclase CdaA	B. fragilis	CRC vs Paired
I6J55_RS11720	0.124652213199146	-1.12887327424076	1.40713199343037	-0.802251160169232	0.422407687853358	NA	16	0.00126038991585068	NZ_CP069563.1		ATP-binding protein	B. fragilis	CRC vs Paired
I6J55_RS11725	0.809537766450326	0.520150463614601	0.995140958408488	0.522690237216714	0.601189833215954	NA	29	0.00532616383794964	NZ_CP069563.1	glsA	glutaminase A	B. fragilis	CRC vs Paired
I6J55_RS21965	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11735	0.160076554031036	-1.50233005336519	1.49263587584364	-1.00649467005211	0.314177674259208	NA	15	0.000840259943900451	NZ_CP069563.1		MFS transporter	B. fragilis	CRC vs Paired
I6J55_RS11740	0.954810533978201	-0.279196538631576	1.0566921507808	-0.264217481340498	0.791612341409153	NA	24	0.00345590783378411	NZ_CP069563.1		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	B. fragilis	CRC vs Paired
I6J55_RS11745	0.347240613973105	0.316552102969953	1.21481747985251	0.260575854578901	0.794419611803986	NA	19	0.00172117762702189	NZ_CP069563.1		VanZ family protein	B. fragilis	CRC vs Paired
I6J55_RS11750	0.20440874688628	-0.950860363142971	1.11892686726217	-0.849796703398113	0.395438122776253	NA	21	0.00345590783378411	NZ_CP069563.1		sodium-dependent transporter	B. fragilis	CRC vs Paired
I6J55_RS11755	0.313970869284818	-1.97829496703658	1.42663154217289	-1.38668949098339	0.165536466471552	NA	16	0.00097578574130375	NZ_CP069563.1		helix-hairpin-helix domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11760	0.235542749898697	-1.22003981179556	1.12398053589417	-1.08546346919164	0.277716434851336	NA	21	0.00269696336832564	NZ_CP069563.1		ABC transporter ATP-binding protein	B. fragilis	CRC vs Paired
I6J55_RS11765	0.120269876200753	-0.828288275983347	1.40105681758199	-0.591188212775586	0.554394319646356	NA	16	0.00170762504728156	NZ_CP069563.1		tRNA threonylcarbamoyladenosine dehydratase	B. fragilis	CRC vs Paired
I6J55_RS11780	0.169174388285639	-1.0108823538659	1.27693041871533	-0.791650303767458	0.428564606882141	NA	18	0.00142302087273464	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11785	0.849499072849363	-0.141664431533953	0.954788161343505	-0.148372630987185	0.882048698290795	NA	31	0.00477050806859611	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS11790	0.512097110785077	0.112681947695894	0.922706411472281	0.122121127906868	0.902803089463749	NA	28	0.00334748719586148	NZ_CP069563.1		RagB/SusD family nutrient uptake outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS11795	0.0554511624691853	-1.36945982889831	2.48152521645605	-0.551862145029532	0.581042805753638	NA	9	0.000609866088314844	NZ_CP069563.1		exo-beta-N-acetylmuramidase NamZ family protein	B. fragilis	CRC vs Paired
I6J55_RS11800	0.332525874326891	0.433266113053546	1.44350766809948	0.300148120185591	0.764064175664702	NA	16	0.000894470262861771	NZ_CP069563.1		sodium:solute symporter	B. fragilis	CRC vs Paired
I6J55_RS11805	0.383129327562719	0.480396950401858	0.950265793765209	0.505539559093668	0.61317992087519	NA	27	0.00276472626702729	NZ_CP069563.1		golvesin C-terminal-like domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11810	0.0714292342655207	-0.954865866893448	1.46192565398559	-0.653156242446552	0.513655556735651	NA	16	0.00094868058182309	NZ_CP069563.1		outer membrane protein assembly factor BamB family protein	B. fragilis	CRC vs Paired
I6J55_RS11815	0.66030192794563	-1.1825527213479	1.00739771784649	-1.17386877138836	0.240447592629099	NA	25	0.00212775501923179	NZ_CP069563.1		glycosyltransferase family 2 protein	B. fragilis	CRC vs Paired
I6J55_RS11820	0.180267320020055	-1.21438215504458	1.16333116770406	-1.04388345189897	0.296539315244704	NA	19	0.001314600234812	NZ_CP069563.1		DUF4922 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11825	0.210654090476501	-0.338887782433809	1.04658637774433	-0.32380297473793	0.74608720392038	NA	22	0.00192446632312684	NZ_CP069563.1		SpoIID/LytB domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11830	0.378436021002819	-1.51473270951839	1.67456010162174	-0.904555595258383	0.365700868830239	NA	12	0.00101644348052474	NZ_CP069563.1		MFS transporter	B. fragilis	CRC vs Paired
I6J55_RS11835	0.607197016710307	-0.559612444433384	0.755172084705377	-0.741039632909248	0.45866941007006	NA	36	0.00367274910962939	NZ_CP069563.1		exo-beta-N-acetylmuramidase NamZ family protein	B. fragilis	CRC vs Paired
I6J55_RS11840	0.879762536866211	-0.622452890579854	0.763473364750089	-0.815290905117043	0.414905813506302	NA	39	0.00687115792834724	NZ_CP069563.1		FAD-binding and (Fe-S)-binding domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11845	0.299814787584844	-0.0324947497120422	1.37406336874623	-0.0236486543860726	0.981132862400272	NA	17	0.00120617959688936	NZ_CP069563.1		acyltransferase family protein	B. fragilis	CRC vs Paired
I6J55_RS11850	0.14503038697734	-0.764074357481389	1.36171096152263	-0.561113466125749	0.57472018872507	NA	17	0.000921575422342431	NZ_CP069563.1		BadF/BadG/BcrA/BcrD ATPase family protein	B. fragilis	CRC vs Paired
I6J55_RS11855	0.650259228692978	-0.57368904573464	1.031696870165	-0.556063570923587	0.57816739745866	NA	24	0.00193801890286717	NZ_CP069563.1	murQ	N-acetylmuramic acid 6-phosphate etherase	B. fragilis	CRC vs Paired
I6J55_RS11860	0.496458839708968	0.0650690544677069	1.088654171634	0.0597701787795864	0.952338676985131	NA	21	0.00203288696104948	NZ_CP069563.1		serine hydrolase	B. fragilis	CRC vs Paired
I6J55_RS11865	0.544121184777995	-0.595021500872369	1.00615352420522	-0.591382414867937	0.554264220240957	NA	24	0.00405222134235863	NZ_CP069563.1		Crp/Fnr family transcriptional regulator	B. fragilis	CRC vs Paired
I6J55_RS11870	0.123759614625014	-0.379301888422454	1.65311372298728	-0.229446941942404	0.81852155475798	NA	13	0.000718286726237483	NZ_CP069563.1		alginate export family protein	B. fragilis	CRC vs Paired
I6J55_RS11875	0.0531564902528467	-0.904304655551647	2.49012720038738	-0.363156008821945	0.716488347379258	NA	9	0.000582760928834184	NZ_CP069563.1		cytochrome c biogenesis protein	B. fragilis	CRC vs Paired
I6J55_RS11880	0.444559226065609	-0.321578472158774	0.941388339647437	-0.341600228742168	0.732651765036548	NA	27	0.00524484835950766	NZ_CP069563.1		cytochrome c biogenesis protein ResB	B. fragilis	CRC vs Paired
I6J55_RS11885	1.07349163956888	-1.08483971166358	0.670883618491147	-1.61703115378409	0.105871556294537	NA	43	0.00651879085509866	NZ_CP069563.1	nrfA	ammonia-forming cytochrome c nitrite reductase	B. fragilis	CRC vs Paired
I6J55_RS11890	0.149341049759207	-1.54556316014599	1.57585551712498	-0.980777199019963	0.326702624569268	NA	14	0.00169407246754123	NZ_CP069563.1	nrfH	cytochrome c nitrite reductase small subunit	B. fragilis	CRC vs Paired
I6J55_RS11895	0.00171936267147619	-1.27463637009532	3.54943433813572	-0.359109719653189	0.719513010704338	NA	4	0.000230393855585608	NZ_CP069563.1		pyridoxamine 5'-phosphate oxidase family protein	B. fragilis	CRC vs Paired
I6J55_RS11900	0.172167957005429	0.116220539351687	1.74142647155433	0.0667387002839995	0.946789724605216	NA	12	0.00200578180156882	NZ_CP069563.1		FKBP-type peptidyl-prolyl cis-trans isomerase	B. fragilis	CRC vs Paired
I6J55_RS11915	0.150030956564942	-0.852590719138941	1.34851527740388	-0.632244019348687	0.527227437323849	NA	16	0.00151788893091694	NZ_CP069563.1		DUF3316 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11920	0.176270317881871	-0.927571217887342	1.32627517688899	-0.69938066703708	0.484314166581594	NA	17	0.00120617959688936	NZ_CP069563.1		S41 family peptidase	B. fragilis	CRC vs Paired
I6J55_RS11925	0.795249223409881	-1.86724514516562	1.02910222287502	-1.81444088221778	0.069609876502532	NA	24	0.000894470262861771	NZ_CP069563.1		RagB/SusD family nutrient uptake outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS21740	0.0262521614649111	-0.981304391771295	3.54905582058624	-0.27649731122268	0.782166124521105	NA	5	0.000636971247795503	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS22060	0.029790692880376	-1.23581964318635	3.54905731809867	-0.348210674672455	0.727681971623466	NA	6	0.000257499015066267	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11940	0.0130252970426787	-0.958216642452649	3.54902164072426	-0.269994589905376	0.787164415729753	NA	4	0.000623418668055174	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11945	0.0358735643604268	-1.24137719435694	3.50085615256609	-0.354592459746461	0.722894925815516	NA	6	0.000365919652988906	NZ_CP069563.1		virulence RhuM family protein	B. fragilis	CRC vs Paired
I6J55_RS11950	0.0576036557095566	-0.705569202087888	3.54860317532449	-0.198830121946044	0.842395632490441	NA	5	0.000230393855585608	NZ_CP069563.1		type II toxin-antitoxin system RelE/ParE family toxin	B. fragilis	CRC vs Paired
I6J55_RS11955	0.0843594796273553	-0.551119959934131	2.46427859951275	-0.223643527985472	0.823034690967453	NA	8	0.000420129971950226	NZ_CP069563.1		helix-turn-helix domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11960	0.00561210065080273	-1.29627860740448	3.54946039829885	-0.365204414740264	0.714958823078954	NA	3	0.000216841275845278	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS11970	0.712802111281284	-0.188033141103662	0.818666996482135	-0.229682083083418	0.81833881836362	NA	35	0.00359143363118741	NZ_CP069563.1		RagB/SusD family nutrient uptake outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS11975	0.788322375758137	-0.0134764972948951	0.838106761229427	-0.0160796904622584	0.987170816084755	NA	33	0.00536682157717062	NZ_CP069563.1	bglX	beta-glucosidase BglX	B. fragilis	CRC vs Paired
I6J55_RS11980	0.627277983901245	-0.383100129555431	0.877804527862589	-0.436429885464661	0.662524859795007	NA	30	0.00344235525404378	NZ_CP069563.1		glucoamylase family protein	B. fragilis	CRC vs Paired
I6J55_RS11985	0.0268099120526256	-1.20264882572128	3.36530754539455	-0.357366692196412	0.720817308423819	NA	7	0.000284604174546927	NZ_CP069563.1		SGNH/GDSL hydrolase family protein	B. fragilis	CRC vs Paired
I6J55_RS11990	0.125455316326453	-0.331498903126355	1.42543500118376	-0.232559817074129	0.816103233115837	NA	17	0.00143657345247497	NZ_CP069563.1		ligand-binding sensor domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS11995	0.105977606466971	-1.13402298335113	1.64899838928135	-0.687704118283186	0.491639126068554	NA	13	0.000758944465458472	NZ_CP069563.1		hybrid sensor histidine kinase/response regulator transcription factor	B. fragilis	CRC vs Paired
I6J55_RS12000	0.571667678732798	-0.499238774277074	0.81760817609883	-0.610608833022148	0.541458573604275	NA	32	0.00302222528209356	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS12005	0.133797044805412	-1.53203014509028	1.6504652428609	-0.92824138631037	0.353282370774018	NA	14	0.00264275304936432	NZ_CP069563.1		RagB/SusD family nutrient uptake outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS12010	0.235494897862939	-0.979791463640293	1.44202775265302	-0.679453957690958	0.496850271331913	NA	15	0.00223617565715443	NZ_CP069563.1		heparinase II/III family protein	B. fragilis	CRC vs Paired
I6J55_RS12015	0.634325676152005	-0.670948118214187	0.904115628936848	-0.742104324646126	0.458024129823291	NA	26	0.0019515714826075	NZ_CP069563.1		glycoside hydrolase family 88 protein	B. fragilis	CRC vs Paired
I6J55_RS12020	0.0808858669516681	-0.987535311731091	1.82164549279461	-0.542111687283401	0.587741567934854	NA	12	0.000542103189613194	NZ_CP069563.1		alkaline phosphatase	B. fragilis	CRC vs Paired
I6J55_RS12025	0.221441824617342	-0.329376163633756	1.23079713974068	-0.267612064570733	0.788997943406935	NA	19	0.0011790744374087	NZ_CP069563.1		beta-N-acetylhexosaminidase	B. fragilis	CRC vs Paired
I6J55_RS12035	0.141800289472034	-1.09013918546621	1.44366108689621	-0.755121264513643	0.450176225258462	NA	16	0.00127394249559101	NZ_CP069563.1		DUF2264 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS12040	0.724864555297271	0.7330965903255	0.65217559886005	1.12407853284743	0.260979711420155	NA	40	0.00561076801249656	NZ_CP069563.1		outer membrane beta-barrel family protein	B. fragilis	CRC vs Paired
I6J55_RS12045	0.503717974970458	-0.635431063414654	0.862846407787203	-0.73643589134738	0.461465468890456	NA	30	0.0037676171678117	NZ_CP069563.1		MgtC/SapB family protein	B. fragilis	CRC vs Paired
I6J55_RS12050	0.156570886607636	-0.657680423414747	1.27870750007477	-0.5143321857237	0.607019762705809	NA	18	0.0018160456852042	NZ_CP069563.1		CYTH domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS12055	0.189831961014803	-0.470311173071822	1.3847891321518	-0.339626562739566	0.734137771787942	NA	17	0.00356432847170675	NZ_CP069563.1		OprO/OprP family phosphate-selective porin	B. fragilis	CRC vs Paired
I6J55_RS21890	0.240664320133076	-0.534667121430058	0.756079938780329	-0.707156867953085	0.47946899916594	NA	29	0.00252077983170135	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS12070	0.974449839771952	-0.505457479391439	0.857115620177992	-0.589719131809164	0.555378966557011	NA	34	0.00395735328417632	NZ_CP069563.1		M20 family metallo-hydrolase	B. fragilis	CRC vs Paired
I6J55_RS12075	0.377081255401343	-0.703146509491709	0.955507453139474	-0.735888042716368	0.461798834711529	NA	26	0.00176183536624288	NZ_CP069563.1		glycoside hydrolase family 78 protein	B. fragilis	CRC vs Paired
I6J55_RS12080	0.230668098793187	-0.553047823626973	1.02400223202947	-0.540084588029547	0.589138698813156	NA	23	0.00283248916572894	NZ_CP069563.1		family 16 glycoside hydrolase	B. fragilis	CRC vs Paired
I6J55_RS12085	0.28213524292903	-1.52425303527077	1.21371254213507	-1.25586000173437	0.209166732621056	NA	19	0.00182959826494453	NZ_CP069563.1		glycoside hydrolase family 127 protein	B. fragilis	CRC vs Paired
I6J55_RS12090	0.0872847653109051	-0.894255700423677	1.74888150472502	-0.511330068965583	0.609119953329718	NA	13	0.000853812523640781	NZ_CP069563.1		GntR family transcriptional regulator	B. fragilis	CRC vs Paired
I6J55_RS12095	0.94904033672246	0.374053679623435	1.04141085433219	0.359179739741908	0.719460632091224	NA	27	0.00584116186808217	NZ_CP069563.1		PepSY-like domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS12100	0.0756354812752099	-0.330197450409939	2.55270814619179	-0.129351822260817	0.897079267588913	NA	8	0.000474340290911545	NZ_CP069563.1		Crp/Fnr family transcriptional regulator	B. fragilis	CRC vs Paired
I6J55_RS12105	0.881114403475247	-0.831133158857559	0.829880053105098	-1.00150998418117	0.316580315635932	NA	31	0.00483827096729776	NZ_CP069563.1		acyltransferase family protein	B. fragilis	CRC vs Paired
I6J55_RS12110	0.0228484128487747	-0.745014571033403	3.54867298380143	-0.209941737216745	0.833713146469137	NA	5	0.000243946435325938	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS12115	0.0051959963942434	-1.23450481762744	3.54938501004995	-0.347808089044153	0.727984314338469	NA	3	9.4868058182309e-05	NZ_CP069563.1		family 43 glycosylhydrolase	B. fragilis	CRC vs Paired
I6J55_RS12120	0.0149301080428247	-1.2908997334171	3.54945471531961	-0.363689590923789	0.716089817082198	NA	3	9.4868058182309e-05	NZ_CP069563.1		6-bladed beta-propeller	B. fragilis	CRC vs Paired
I6J55_RS12125	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS12130	0.0123734187990034	-1.10226936211463	3.54921759406587	-0.310566859568592	0.756129924357177	NA	2	5.42103189613194e-05	NZ_CP069563.1		glycoside hydrolase family 43 protein	B. fragilis	CRC vs Paired
I6J55_RS12135	0.3849843204722	-1.47007609084372	1.14081594842953	-1.28861810957978	0.197530884418705	NA	20	0.00146367861195563	NZ_CP069563.1		family 43 glycosylhydrolase	B. fragilis	CRC vs Paired
I6J55_RS12140	0.133662173043802	-1.19440581456199	3.01059178356082	-0.396734562647777	0.691563210086404	NA	5	0.000379472232729236	NZ_CP069563.1		DUF418 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS12145	0.444561405390788	0.627113005622477	0.885397975438407	0.708283758286166	0.478769061137211	NA	28	0.00368630168936972	NZ_CP069563.1		aldose epimerase family protein	B. fragilis	CRC vs Paired
I6J55_RS12150	0.811301410153885	-0.198072773270935	0.61386642907825	-0.322664286379613	0.746949501926018	NA	43	0.00697957856626988	NZ_CP069563.1		glycoside hydrolase family 125 protein	B. fragilis	CRC vs Paired
I6J55_RS12160	0.123358006322149	-1.17155346138297	1.47936600504725	-0.791929419349846	0.428401831858634	NA	15	0.00132815281455233	NZ_CP069563.1		glutaminase domain-containing protein	B. fragilis	CRC vs Paired
