Geneid	rab.all	rab.win.CRC	rab.win.Paired	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
C7Y58_RS05255	-0.0538691027244536	0.157285990051284	-0.275791773104499	-0.258363053323119	4.37596467582482	-0.052839114880074	0.472756410621908	0.65608938665516	0.998830132115623	0.641333415441733	0.990167990031391	12	0.00593083606173438	NZ_CP028101.1	deoD	purine-nucleoside phosphorylase	F. nucleatum	CRC vs Paired
I6J55_RS11605	-0.243652191585455	-0.452202616774908	-0.0511552811248359	0.401288688610252	4.35998817549732	0.0849294889625265	0.457749299727749	0.577839074657946	0.998830267853101	0.545136732037716	0.997636170001176	12	0.001717200708872	NZ_CP069563.1		LrgB family protein	B. fragilis	CRC vs Paired
I6J55_RS08665	0.0879546690550059	0.0117315864683523	0.234446732691819	0.334043238535708	4.01996684326096	0.0672901199613149	0.46634615429836	0.735351941333904	0.998831625679001	0.614656660503427	0.991991100972456	19	0.00243871361175939	NZ_CP069563.1		PAS domain-containing hybrid sensor histidine kinase/response regulator	B. fragilis	CRC vs Paired
I6J55_RS01730	-0.0880225598322859	-0.307637793537809	0.145316048426243	0.605079975420067	4.63608551924548	0.111481435249779	0.441506411049683	0.480269086449522	0.998833396833372	0.454827307449805	0.997335728806745	14	0.00158732838635227	NZ_CP069563.1		ABC transporter permease	B. fragilis	CRC vs Paired
I6J55_RS11025	1.03040162094874	1.28381779115279	0.756962628886972	-0.479850842312497	4.30423255900415	-0.093701155173246	0.45374449401563	0.516189268859195	0.998834432729308	0.512082374285269	0.996766544228336	30	0.00735943160945141	NZ_CP069563.1		TonB-dependent receptor	B. fragilis	CRC vs Paired
I6J55_RS19625	0.0452251724206771	-0.0723346373155165	0.219834609788959	0.147368174428804	4.41278592104486	0.0281025403643565	0.485977564290277	0.750725322067516	0.998835396515438	0.727110872536335	0.998448331433256	19	0.00190479406362272	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS03395	-0.214872005439198	-0.240923705246805	-0.179714998606467	-0.0957001947308562	4.14440349048502	-0.0198589379551024	0.49158653857411	0.695389449078858	0.998838533320701	0.736246777978918	0.996293841780955	15	0.00383844864336093	NZ_CP069563.1		quinone-dependent dihydroorotate dehydrogenase	B. fragilis	CRC vs Paired
I6J55_RS07215	-0.0320596205252688	-0.18835562166293	0.08748360878326	0.352231096140184	4.14618379978443	0.0712221208872825	0.463541667156944	0.64887519964637	0.998838533320701	0.615847866587014	0.999538285153044	17	0.00167390993469875	NZ_CP069563.1		4'-phosphopantetheinyl transferase family protein	B. fragilis	CRC vs Paired
C7Y58_RS08190	-0.0750849981106176	0.0260409567867308	-0.17368850490433	0.0916654588371726	4.30001206469016	0.0190231835142256	0.488586303716905	0.752450846052056	0.998838533320701	0.749259423442411	0.995772772411905	13	0.00295820290183831	NZ_CP028101.1		CvpA family protein	F. nucleatum	CRC vs Paired
C7Y58_RS09685	-0.232317197238772	-0.179113903723031	-0.269252263485023	-0.0453496470709345	4.40928868869429	-0.0103397951333068	0.495192307756622	0.744234724867981	0.998838533320701	0.736806126945328	0.995023379930958	12	0.00375186709501445	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
I6J55_RS13175	1.98570095082177	2.01960350244174	1.93858022870525	-0.0576615575638888	4.2960625118933	-0.0115296253893875	0.495993589797183	0.654136288592299	0.998839737978875	0.776174840651117	1	42	0.0107505422530222	NZ_CP069563.1		S41 family peptidase	B. fragilis	CRC vs Paired
I6J55_RS15345	0.346532362376694	0.546698004619025	0.191055336972521	-0.282092794030612	4.26580441846957	-0.0546958045984934	0.469763716865355	0.729269782815156	0.998843204136973	0.648674086800072	0.983139039252441	21	0.00295820290183831	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS09695	1.06814050597965	1.16553745432282	0.983818500742069	-0.147322309011325	4.00229725136475	-0.0329543206513582	0.482772436128147	0.656415146624388	0.998846826480174	0.699956190255596	0.998045159048517	33	0.00453110103013283	NZ_CP069563.1	glaB	alpha-1,3-galactosidase	B. fragilis	CRC vs Paired
C7Y58_RS07375	-0.0980978137157384	0.016117814466245	-0.187456791737516	-0.141415541662589	4.40556307308779	-0.0280961675161006	0.482371795107885	0.736293072887102	0.998846826480174	0.703896567151199	0.986998261990251	13	0.00379515786918769	NZ_CP028101.1		tRNA 2-thiocytidine(32) synthetase TtcA	F. nucleatum	CRC vs Paired
I6J55_RS19270	0.584713149342444	0.41609197215657	0.797344204451237	0.220643678454829	4.38765045746033	0.0467997306362732	0.479567307966075	0.745100884506244	0.998847397935796	0.70069349415082	0.999282023504506	25	0.00529590470719347	NZ_CP069563.1		hybrid sensor histidine kinase/response regulator transcription factor	B. fragilis	CRC vs Paired
I6J55_RS08695	-0.358735879691368	-0.463799985326633	-0.265564921911613	0.208591223466402	4.25268628631588	0.0370521638525273	0.482371795107885	0.715082018387442	0.998850948550893	0.68393259804397	0.998405965844324	11	0.00116885090267758	NZ_CP069563.1		RluA family pseudouridine synthase	B. fragilis	CRC vs Paired
C7Y58_RS05880	0.0569703553824219	0.0685542271806243	0.0465183888465832	0.00936645065312547	4.52852619615201	0.00132944957322632	0.499198717959436	0.727129993061045	0.99885179255052	0.74947825477595	0.998691375736123	15	0.00616172019065834	NZ_CP028101.1		cell division protein SepF	F. nucleatum	CRC vs Paired
I6J55_RS12555	3.66381249212289	3.32082262242106	4.18357069207167	0.838564775863148	3.38234568248202	0.217033643806544	0.380857030122372	0.302664940862919	0.998853835832247	0.0873749667271981	0.98150031401124	61	0.0279081190836844	NZ_CP069563.1	fucI	L-fucose isomerase	B. fragilis	CRC vs Paired
C7Y58_RS06870	-0.185718077060668	-0.0705223504570522	-0.310924939509733	-0.212320711259109	4.4091154870283	-0.0408310564136225	0.477372847719942	0.735040021921206	0.998859245367602	0.687172967478295	0.995548181374184	11	0.00441565896567085	NZ_CP028101.1		lysine transporter LysE	F. nucleatum	CRC vs Paired
I6J55_RS15765	0.841384956648196	1.0742955761122	0.65176795667341	-0.393351263223704	4.1648646336292	-0.0807225340527386	0.4585502608702	0.545594534201604	0.9988606922838	0.539210773468896	0.992643013115729	29	0.00733057109333592	NZ_CP069563.1		MlaE family ABC transporter permease	B. fragilis	CRC vs Paired
I6J55_RS15740	5.67556210334948	5.70200108377862	5.62431151721667	-0.450332051892616	3.29493700814444	-0.114613240245842	0.4338942316692	0.147049972381641	0.998868324936367	0.33256755233216	1	68	0.273554402000726	NZ_CP069563.1		beta-ketoacyl-ACP synthase III	B. fragilis	CRC vs Paired
I6J55_RS08560	0.431112424205482	0.413388826398801	0.460530904285475	0.357353305561943	4.77722392507795	0.0604349267087487	0.469363236294075	0.651167406679017	0.998870719017771	0.651091653204216	0.999480373451444	23	0.00357870399832147	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS16165	1.29878093569303	1.24598029210628	1.33972355282801	0.0259529542622605	4.29700208467818	0.00575781418532843	0.497195512858027	0.78920528633488	0.998874957494135	0.81127439930115	0.998417383434611	33	0.0098270057373263	NZ_CP069563.1		S8 family peptidase	B. fragilis	CRC vs Paired
C7Y58_RS06455	-0.138540980430681	0.0733061059885474	-0.318352303375703	-0.333617022091749	4.51781499440584	-0.0612922851653393	0.46634615429836	0.662626007667369	0.998875123643142	0.601448727037721	0.986523633954091	10	0.00528147444913572	NZ_CP028101.1	rsgA	ribosome small subunit-dependent GTPase A	F. nucleatum	CRC vs Paired
I6J55_RS13715	0.0936119812203486	0.148904321161232	0.0163356493641826	-0.210134523254197	4.10224311525954	-0.0451096864837713	0.480176211719114	0.619833724503468	0.998886921927607	0.676250426745709	0.998549000690272	19	0.00209238741837344	NZ_CP069563.1		glycoside hydrolase family 32 protein	B. fragilis	CRC vs Paired
I6J55_RS17050	2.32276930029702	2.6319633053778	2.06352233446807	-0.56445042463521	3.85942831270278	-0.123638984531239	0.424278847190475	0.358108757776332	0.998890827672803	0.298017799161731	0.995240269238615	45	0.0334204776617441	NZ_CP069563.1		putative transporter	B. fragilis	CRC vs Paired
C7Y58_RS04830	-0.19305570499112	-0.0842192481348647	-0.326980449863186	-0.150516107383168	4.60969969170612	-0.0287951196282628	0.48618342028893	0.761140508340704	0.998891042463655	0.742294259293233	0.998762649777599	11	0.00313136599853129	NZ_CP028101.1		DMT family transporter	F. nucleatum	CRC vs Paired
C7Y58_RS03380	-0.305927156346559	-0.31258842670487	-0.297836140419017	-0.0159146797797449	4.38725012186362	-0.0039769101699082	0.498397435918872	0.730686519495246	0.998891086899672	0.761566509089654	0.996887151954354	10	0.00253972541816363	NZ_CP028101.1		DUF6672 family protein	F. nucleatum	CRC vs Paired
I6J55_RS08620	-0.071651987379302	-0.0468534757230517	-0.110575829600617	-0.0435736530690543	4.27461897530694	-0.00671391706815112	0.494993992858264	0.739940833341367	0.998892688249924	0.736571272513627	0.993283091606394	15	0.00665234896462177	NZ_CP069563.1		FAD:protein FMN transferase	B. fragilis	CRC vs Paired
C7Y58_RS00040	-0.349091897772836	-0.517416774365169	-0.196475577228015	0.374843538738703	4.52397209213699	0.0719585710716272	0.464557469438851	0.576500883380084	0.998895367080693	0.587219968239013	0.996775615775874	10	0.00160175864441001	NZ_CP028101.1		ABC transporter permease	F. nucleatum	CRC vs Paired
I6J55_RS09245	1.22702630986826	1.01988652428855	1.51930044217224	0.437295822498646	3.91443047951897	0.104219006154106	0.439727674025291	0.544651975570226	0.998895641378808	0.432902640292811	0.99918981627791	34	0.00637817406152456	NZ_CP069563.1	kdsA	3-deoxy-8-phosphooctulonate synthase	B. fragilis	CRC vs Paired
I6J55_RS11710	0.086538477698423	-0.101031077519686	0.307384105923033	0.330487035620342	4.33403121280193	0.0648615283704881	0.46674679531857	0.578180869500244	0.998895641378808	0.544245780727717	0.995285386568042	16	0.00380958812724544	NZ_CP069563.1	cdaA	diadenylate cyclase CdaA	B. fragilis	CRC vs Paired
C7Y58_RS01855	-0.40606665630188	-0.40905569359593	-0.402608323168208	0.00823117097475556	4.47871682377536	0.0024754906318606	0.49939927914299	0.711157193361994	0.998900734145862	0.733836295351406	0.991647225041971	9	0.0026840279987411	NZ_CP028101.1		BMC domain-containing protein	F. nucleatum	CRC vs Paired
I6J55_RS05045	2.72874310586626	2.6559142597276	2.86550571025295	-0.0473480794552072	3.4864357853392	-0.0112761579767788	0.494791666736342	0.507733429565197	0.998904087368596	0.837416928135586	1	51	0.0195385694101906	NZ_CP069563.1		OPT family oligopeptide transporter	B. fragilis	CRC vs Paired
I6J55_RS18920	3.91245451680273	4.00860973332412	3.78059676817469	-0.309214323620804	3.33956658909027	-0.0754310553193257	0.455346416300449	0.341303532456049	0.998912274184377	0.50579567183152	1	58	0.0435072280441098	NZ_CP069563.1		adenylosuccinate synthase	B. fragilis	CRC vs Paired
C7Y58_RS07015	-0.493222435747649	-0.642546805119506	-0.358741004593412	0.307734027454625	4.39738094634665	0.0617264047978915	0.466159391723898	0.641317563405223	0.998916111493337	0.614948954969393	0.997583376576625	7	0.0023809925795284	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
I6J55_RS06790	3.04103923683438	3.08965895684093	2.95939865241391	-0.289925059323512	3.37974696066485	-0.0695969119919419	0.461538462055989	0.524020087540411	0.998916639217275	0.556527559889422	0.999876355692618	54	0.0423816679156055	NZ_CP069563.1		type I phosphomannose isomerase catalytic subunit	B. fragilis	CRC vs Paired
I6J55_RS18835	-0.112141145986594	-0.139087910996732	-0.0925838391800671	-0.0807355766734767	4.78339439432847	-0.014549451011742	0.493392070572915	0.771070401643295	0.998916639217275	0.784201569389917	0.996871828066315	15	0.00772018806089511	NZ_CP069563.1		lipid-A-disaccharide synthase N-terminal domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS06740	1.60906977116335	1.64300194570149	1.56320912792041	-0.157306450823627	3.75035210250021	-0.0348957469925599	0.478365384905314	0.609702078138956	0.998921074281387	0.695604353119096	1	39	0.0152960735412127	NZ_CP069563.1		SLC13 family permease	B. fragilis	CRC vs Paired
C7Y58_RS04190	-0.0484283871503397	-0.160759226731485	0.0523319230069985	0.278420801530469	4.44444346511898	0.0497848664506701	0.472355769601675	0.638100169127491	0.998922237711535	0.646773166877235	0.997157442779491	12	0.00619058070677384	NZ_CP028101.1		MFS transporter	F. nucleatum	CRC vs Paired
C7Y58_RS01160	-0.38843447927924	-0.340847025960307	-0.456892180716505	0.0602649927587615	4.2977567245475	0.0139947503871492	0.492991590001578	0.742398240754277	0.998926495039553	0.757372442767624	0.995044083986545	8	0.00128429296713956	NZ_CP028101.1		anthranilate synthase component II	F. nucleatum	CRC vs Paired
I6J55_RS17605	-0.07883778787411	-0.158586836045623	0.00104932972967209	0.106230069136208	4.35151959905818	0.0220515158011823	0.486984381431586	0.764460048510269	0.998927502415014	0.783200214499466	0.99906459284955	19	0.00248200438593263	NZ_CP069563.1	ruvA	Holliday junction branch migration protein RuvA	B. fragilis	CRC vs Paired
I6J55_RS15500	1.35855580545275	1.08280794131255	1.77671726629883	0.680591857118925	3.93537032141583	0.139934480601552	0.417300762049491	0.46798840545708	0.998929482176351	0.314625728825357	0.991557589105208	38	0.00792221167370358	NZ_CP069563.1		MotA/TolQ/ExbB proton channel family protein	B. fragilis	CRC vs Paired
C7Y58_RS08870	-0.357200712514561	-0.333900018384311	-0.367154214359349	-0.0827963906738409	4.77696961290121	-0.0142172545142761	0.491185897553832	0.725953264398963	0.998930730870989	0.762769109533891	0.994800104639738	7	0.00574324270698365	NZ_CP028101.1		MFS transporter	F. nucleatum	CRC vs Paired
I6J55_RS16170	1.36639457226394	1.4240637276186	1.28207504377149	-0.234760933550146	4.19133553500294	-0.0497230538730373	0.474169003149529	0.620543573868854	0.998932173467251	0.672622044302943	1	34	0.0116596485106603	NZ_CP069563.1	xseA	exodeoxyribonuclease VII large subunit	B. fragilis	CRC vs Paired
C7Y58_RS04415	-0.238521071724369	-0.194964247533941	-0.297261045984897	-0.131956014012595	4.52930505635016	-0.0253260108058279	0.484775641229472	0.711581610268703	0.998932317805744	0.703336863631464	0.997944032147169	11	0.00544020728777095	NZ_CP028101.1	era	GTPase Era	F. nucleatum	CRC vs Paired
C7Y58_RS09645	-0.0558982474655432	0.163972112337455	-0.277844341734344	-0.276545979043356	4.32735068004234	-0.0527239763529095	0.472967561435646	0.691484678961119	0.998938076696421	0.633543820393203	0.992344470767459	12	0.00382401838530319	NZ_CP028101.1		phosphatidate cytidylyltransferase	F. nucleatum	CRC vs Paired
C7Y58_RS02835	0.959840562543374	1.1303023326305	0.750161391241227	-0.160515218803315	4.57068889864989	-0.0315619918150267	0.482979575718337	0.686899059081904	0.998940721809132	0.69891708286375	1	29	0.00838397993155151	NZ_CP028101.1		glutathione peroxidase	F. nucleatum	CRC vs Paired
C7Y58_RS04900	1.909043546162	2.24098889526186	1.54448300354187	-0.576834637590609	4.11800063762564	-0.124497801678974	0.438926712883097	0.497976506229654	0.998941955769703	0.408368926928898	0.998067689468946	42	0.015281643283155	NZ_CP028101.1	purB	adenylosuccinate lyase	F. nucleatum	CRC vs Paired
I6J55_RS15635	-0.0547392050798488	-0.213922078446442	0.129239534561342	0.336827549461823	4.34279540456968	0.0633092779442941	0.462339744096365	0.601751140350991	0.998943733732412	0.579288812661779	0.99453318314178	17	0.00139973503160154	NZ_CP069563.1		TonB-dependent receptor plug domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS16125	0.183255269735505	-0.101974171294844	0.485941795685994	0.631251512111819	4.27446702299584	0.130139651830305	0.432291667589258	0.440942755754477	0.998943733732412	0.39967699771328	0.989727192345037	21	0.00229441103118191	NZ_CP069563.1		translation initiation factor	B. fragilis	CRC vs Paired
C7Y58_RS05395	-0.490051605934774	-0.546669403353666	-0.422673817697053	0.16065614092937	4.32129658204776	0.0282536085997054	0.485576923270008	0.70823107077957	0.998943913545203	0.669229167126746	0.997904906893817	8	0.00157289812829452	NZ_CP028101.1		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	F. nucleatum	CRC vs Paired
I6J55_RS06655	0.866972958259269	0.650153920167821	1.1819943327473	0.390963914056012	4.43209245972853	0.0828101776409535	0.458733974914739	0.618186637701461	0.998948214792536	0.528870056154631	0.998019834927565	28	0.00881688767328395	NZ_CP069563.1	def	peptide deformylase	B. fragilis	CRC vs Paired
I6J55_RS11845	-0.341659532839016	-0.499955181429683	-0.135396758837241	0.376179358789264	4.3534543336689	0.0768596003063557	0.459535256955085	0.630536684639431	0.998948795638818	0.565259765346881	0.996161594108114	13	0.00113999038656208	NZ_CP069563.1		acyltransferase family protein	B. fragilis	CRC vs Paired
I6J55_RS14045	0.112535373323166	0.150988876926419	0.0880192545344398	0.0162900443988923	4.2634543312173	0.00337592335541381	0.497596153878309	0.781905107196713	0.998948867080419	0.774864819537229	0.996277839760688	19	0.00261187670845236	NZ_CP069563.1	rbfA	30S ribosome-binding factor RbfA	B. fragilis	CRC vs Paired
I6J55_RS19645	3.07261955441733	3.2721679090009	2.77633887140047	-0.497017151358963	4.090773663914	-0.103049009638885	0.441329596309718	0.407093598863282	0.998948867080419	0.402267463407371	0.99995098342604	48	0.0439112752697268	NZ_CP069563.1	pulA	type I pullulanase	B. fragilis	CRC vs Paired
C7Y58_RS00025	-0.112519732213372	-0.085243650286885	-0.122881281816387	-0.278916677465719	5.03599337179849	-0.0422337800438473	0.481377653433061	0.727024573523777	0.998948867080419	0.689892529464606	0.993196389139944	13	0.0132469768970125	NZ_CP028101.1	cbpF	CEACAM-binding trimeric autotransporter adhesin CbpF	F. nucleatum	CRC vs Paired
C7Y58_RS03740	-0.051268367614222	0.167722452694058	-0.224522971720926	-0.330650698377752	4.68616930263858	-0.060067661748105	0.467360833437702	0.688420835464704	0.998948867080419	0.593486391563994	0.994895140366278	11	0.0173740307015284	NZ_CP028101.1		flavodoxin family protein	F. nucleatum	CRC vs Paired
C7Y58_RS06945	-0.360899977206993	-0.302797651899009	-0.436979579590106	0.00684734424120403	4.3484277329638	0.00220045585747321	0.499198717959436	0.755831233742496	0.998948867080419	0.742579626744626	0.998347540438633	9	0.00165947967664101	NZ_CP028101.1		CobW family GTP-binding protein	F. nucleatum	CRC vs Paired
I6J55_RS11725	0.484262999003915	0.382158031782324	0.565484034814494	0.064359257118558	4.42771713819591	0.0135024510521855	0.492991590001578	0.768034941617988	0.998954019529889	0.765077955997926	0.998490050489224	23	0.00531033496525122	NZ_CP069563.1	glsA	glutaminase A	B. fragilis	CRC vs Paired
C7Y58_RS04950	-0.0802643194131676	-0.0737977777013858	-0.085848428475912	-0.0522406766579051	4.49254973958909	-0.0115826463878871	0.494391025716061	0.759038720665218	0.998957341210378	0.77068328910953	0.997476467323096	13	0.00581539399727239	NZ_CP028101.1	galE	UDP-glucose 4-epimerase GalE	F. nucleatum	CRC vs Paired
C7Y58_RS02540	0.312904005961573	0.126803436057084	0.507788660268542	0.278171381080632	4.67945605208507	0.0568487639876778	0.469551282460083	0.578073003362123	0.998958452680392	0.632119513176968	1	17	0.00862929431853323	NZ_CP028101.1		TlpA family protein disulfide reductase	F. nucleatum	CRC vs Paired
I6J55_RS12010	-0.223459565331424	-0.519633516465604	0.068550461182654	0.535648940752595	4.43399401800159	0.110230981681853	0.444933921449862	0.495037980529802	0.998961267509613	0.461314756877547	0.99291555963136	13	0.00226555051506642	NZ_CP069563.1		heparinase II/III family protein	B. fragilis	CRC vs Paired
I6J55_RS10790	0.982529023027502	1.0512057015074	0.885174827045197	-0.321267583059942	4.45897227195399	-0.0599237007947447	0.470564678007919	0.628320928079911	0.998962402299683	0.635695813306481	0.995426013160502	28	0.0131748256067238	NZ_CP069563.1		M1 family metallopeptidase	B. fragilis	CRC vs Paired
I6J55_RS12875	1.53400735205347	1.36820504584055	1.7323001869599	0.0710355968761274	3.91478526239957	0.0155623373933326	0.490785256533555	0.785295738778553	0.998966172362997	0.785975115573218	0.998978267730106	36	0.0109237053497151	NZ_CP069563.1		S26 family signal peptidase	B. fragilis	CRC vs Paired
I6J55_RS03650	-0.2680749336472	-0.430570843878975	-0.11160662300968	0.280744601241197	4.53977359929664	0.0508367644623452	0.471153846540984	0.627534140866866	0.998966865850754	0.64727664816226	0.995726813557207	12	0.00464654309459481	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
C7Y58_RS05625	0.883744066960776	1.24295447570416	0.595630636933322	-0.398754373760984	4.51701230905919	-0.0765158208949153	0.45552884675344	0.665210127401906	0.998968222734672	0.558545941336426	0.99306670928404	25	0.00930751644724738	NZ_CP028101.1		2-hydroxyacid dehydrogenase	F. nucleatum	CRC vs Paired
I6J55_RS10970	0.0270482048922878	0.000473176434205413	0.0575957485634593	0.00363044733611861	4.26307843669801	0.000956828509748581	0.49979975971433	0.748298795322737	0.998977672969318	0.751904795643735	0.999303382071665	19	0.00199137561196921	NZ_CP069563.1	pnuC	nicotinamide riboside transporter PnuC	B. fragilis	CRC vs Paired
I6J55_RS19385	2.01435482369466	2.20238515069994	1.76695246514547	-0.482529554810949	4.12833826606755	-0.0965129283894683	0.446936324305601	0.456582386758062	0.998978200928494	0.456564818963051	0.996168965122467	42	0.0178357989593764	NZ_CP069563.1		efflux RND transporter permease subunit	B. fragilis	CRC vs Paired
C7Y58_RS03285	0.0434697611681596	0.161430287243213	-0.0697929855132164	-0.192568956249356	4.18537023318924	-0.0434770911136582	0.477773328291248	0.715899840271064	0.998983705336406	0.64717141466235	0.984898455915186	16	0.00637817406152456	NZ_CP028101.1		STAS domain-containing protein	F. nucleatum	CRC vs Paired
I6J55_RS02955	1.66776797991312	2.40136969968907	0.900818490207104	-0.930816323672263	6.03143480609552	-0.139110698971464	0.431891026569282	0.527479545517228	0.99898436704928	0.323393838634527	0.989056295078555	33	0.0560471222962927	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS19755	0.659327125415488	0.68455825313891	0.644623306300132	0.0760964152242352	4.2822540241761	0.0150447600298309	0.49158653857411	0.718763381727045	0.998985689950715	0.722806204400259	1	28	0.00528147444913572	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
C7Y58_RS01560	5.73775288854605e-05	0.174487697816591	-0.164079646709636	-0.329436048709046	4.58797151549442	-0.0657327787607778	0.465758911152633	0.715254531867171	0.998985689950715	0.62877308848798	0.991515902905955	12	0.00862929431853323	NZ_CP028101.1		DUF6162 family protein	F. nucleatum	CRC vs Paired
C7Y58_RS08730	0.0114808318797657	0.323470296814937	-0.260145530404283	-0.468063054856977	4.48598319298233	-0.0823412340694353	0.453525641652705	0.621491816194312	0.998985689950715	0.554251700750926	0.978410212581606	15	0.00523818367496248	NZ_CP028101.1		2-hydroxyacyl-CoA dehydratase	F. nucleatum	CRC vs Paired
I6J55_RS05350	-0.753382574398171	-1.16158718182345	-0.412052758623283	0.662004104020243	4.89395279455684	0.122021927035083	0.435722868314454	0.402086267519591	0.998986906769008	0.437885781390439	0.995697496217395	3	0.00187593354750722	NZ_CP069563.1	tssD	type VI secretion system tube protein TssD	B. fragilis	CRC vs Paired
I6J55_RS03660	0.10169486404477	0.285394546711044	-0.0848010588855619	-0.448669832356859	4.48303807412121	-0.0820656789019509	0.457131410834071	0.596383607096074	0.998987001868584	0.543175870118608	0.993152146710297	15	0.00679665154519925	NZ_CP069563.1		HmuY family protein	B. fragilis	CRC vs Paired
C7Y58_RS07080	-0.00698008338447842	0.033489042994578	-0.0444045768746344	0.0269702109866952	4.40720574528342	0.00587554827680498	0.497596153878309	0.743074671105474	0.998987021960628	0.781158080581063	0.997922968885988	13	0.0037085763208412	NZ_CP028101.1	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	F. nucleatum	CRC vs Paired
I6J55_RS06345	0.0506013542965871	-0.0632032288230908	0.145712363134092	0.0919947902963383	4.54213680591138	0.0191321083675164	0.491389667716236	0.732041186226021	0.998988079821925	0.763437500324914	0.998992562227536	17	0.00339111064357075	NZ_CP069563.1		glycoside hydrolase family 125 protein	B. fragilis	CRC vs Paired
I6J55_RS16545	-0.162302318581026	-0.442789238530669	0.106780849204352	0.4376027986657	4.52806100895295	0.0922419644357698	0.460737180015621	0.591757163608593	0.99898938694285	0.557835649280415	0.996877413876601	14	0.00489185748157653	NZ_CP069563.1	updY	capsular polysaccharide transcription antiterminator UpdY	B. fragilis	CRC vs Paired
C7Y58_RS06565	0.61869694730043	0.709190619666863	0.551405443433084	-0.221453960605115	4.8650731742622	-0.0368222753984533	0.477964743885063	0.787932458272449	0.998992149333434	0.730828804772826	0.997135393799776	22	0.0195385694101906	NZ_CP028101.1		methyltransferase regulatory domain-containing protein	F. nucleatum	CRC vs Paired
I6J55_RS19985	0.585171337488185	0.340207159603763	0.902597814580399	0.510221668712679	4.50743080555745	0.0993492608732185	0.449919872471537	0.524167713890071	0.998993421052189	0.473233305726625	0.994720428714979	24	0.00386730915947643	NZ_CP069563.1		pirin family protein	B. fragilis	CRC vs Paired
I6J55_RS08805	1.02307194841842	1.03000393489435	1.01474952180417	0.0459232700492542	3.85736326510188	0.00898592904048895	0.497396876286294	0.723405226488182	0.998993599306572	0.740811239851655	0.999697731709078	30	0.00734500135139367	NZ_CP069563.1	hpt	hypoxanthine phosphoribosyltransferase	B. fragilis	CRC vs Paired
I6J55_RS09070	0.032837655698402	-0.228869977599754	0.365421229292675	0.480556839095671	4.36739510788466	0.0923033452237352	0.45214257173085	0.588261847789089	0.998998386058645	0.551437247135744	0.997742902526038	19	0.00142859554771704	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS06010	3.36037034398043	3.42813479089466	3.25192387402711	-0.244429714404592	3.27232511074103	-0.064100993913767	0.461754105440091	0.398049996708905	0.998998693296677	0.587608115107502	1	59	0.028903806889669	NZ_CP069563.1		putative transporter	B. fragilis	CRC vs Paired
C7Y58_RS04775	-0.35463953082796	-0.291789525043391	-0.416326421923609	0.136570372532256	4.35295467475288	0.0287870437980875	0.483780536860981	0.727247732206246	0.999001006925178	0.745784996782757	0.999786679368422	8	0.00196251509585371	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
I6J55_RS13115	-0.121969284495441	-0.170651729200858	-0.064788296000323	0.148530155287339	4.32515658520345	0.0293598076362099	0.487384862002915	0.729084122626368	0.999001106688848	0.72976575080425	0.999314835307945	16	0.00275617928902984	NZ_CP069563.1		metal ABC transporter solute-binding protein, Zn/Mn family	B. fragilis	CRC vs Paired
I6J55_RS04970	-0.389078386859553	-0.676399643919793	-0.0649906734613905	0.46912871968887	4.15456522462573	0.0981289860159752	0.454945935729241	0.600697963912709	0.999001684709702	0.52898313522802	0.994779994608215	13	0.00216453870866218	NZ_CP069563.1		GNAT family N-acetyltransferase	B. fragilis	CRC vs Paired
C7Y58_RS10460	-0.287374849602722	-0.173268595008995	-0.401401947456436	-0.0518029377799909	4.41831310064276	-0.00941092813434838	0.494193031715589	0.770563246548734	0.999001684709702	0.737109468835041	0.987965503164138	8	0.00331895935328201	NZ_CP028101.1	recO	DNA repair protein RecO	F. nucleatum	CRC vs Paired
I6J55_RS14295	1.31844534489977	1.40616575926881	1.22739085284467	-0.118858027100693	4.1213454199896	-0.0256208739677062	0.485382459146277	0.701736242866127	0.999001903366389	0.688691619157815	0.996979599839901	32	0.0133479887034168	NZ_CP069563.1		tetratricopeptide repeat protein	B. fragilis	CRC vs Paired
