Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
C7Y58_RS04705	3.3381323770899	3.48555322810526	0.764500023302889	4.5592584981836	5.13345521321141e-06	0.000100601247846496	44	0.067627372904246	NZ_CP028101.1	rplM	50S ribosomal protein L13	F. nucleatum	CRC vs Healthy
C7Y58_RS03860	8.59226558745269	-2.78648606168516	0.620303238064022	-4.49213528270759	7.05126069676583e-06	0.000135274671231158	65	0.0200036076967269	NZ_CP028101.1	radA	DNA repair protein RadA	F. nucleatum	CRC vs Healthy
C7Y58_RS05550	7.53958644233303	3.18236419660445	0.708349823530733	4.49264486400536	7.03440364195964e-06	0.000135274671231158	54	0.0939464827599666	NZ_CP028101.1		acetyl-CoA C-acetyltransferase	F. nucleatum	CRC vs Healthy
I6J55_RS08540	19.2529847920733	1.06407029920654	0.237444689800701	4.48133963366233	7.41759590411633e-06	0.00014093432217821	104	0.266199771259559	NZ_CP069563.1		50S ribosomal protein L25/general stress protein Ctc	B. fragilis	CRC vs Healthy
C7Y58_RS10110	6.02294498521661	2.47987067694636	0.555105395930376	4.46738708563625	7.91807803017994e-06	0.000149010687501291	71	0.0409830011347575	NZ_CP028101.1	nifJ	pyruvate:ferredoxin (flavodoxin) oxidoreductase	F. nucleatum	CRC vs Healthy
C7Y58_RS00155	7.97846323713795	3.4637463727911	0.777354720418596	4.45581184729401	8.35763091549544e-06	0.000155798855556783	53	0.140675777704624	NZ_CP028101.1	radD	autotransporter adhesin RadD	F. nucleatum	CRC vs Healthy
I6J55_RS19440	13.5536925200817	1.4014714882547	0.314738255979958	4.45281582911211	8.47514456603742e-06	0.000156512950116728	101	0.137368948247983	NZ_CP069563.1		type B 50S ribosomal protein L31	B. fragilis	CRC vs Healthy
C7Y58_RS02585	1.58656372968775	3.61213140379954	0.812116856921606	4.44779759589232	8.67552183670601e-06	0.000158729918049362	35	0.0236085939076546	NZ_CP028101.1		autotransporter-associated N-terminal domain-containing protein	F. nucleatum	CRC vs Healthy
I6J55_RS12610	1.69116844433778	2.26386774157171	0.509656018152349	4.441952338322	8.91463091254698e-06	0.000159542206307957	57	0.0301815950817146	NZ_CP069563.1		DUF4252 domain-containing protein	B. fragilis	CRC vs Healthy
C7Y58_RS00190	4.11084656185967	3.34532966920029	0.753315395743151	4.44080884063188	8.96213810738015e-06	0.000159542206307957	46	0.0542509767005404	NZ_CP028101.1		electron transfer flavoprotein subunit alpha/FixB family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS01495	2.03017464435088	4.1161706732387	0.926335175934161	4.44350034434108	8.850701466631e-06	0.000159542206307957	29	0.0323500078401674	NZ_CP028101.1		peptidylprolyl isomerase	F. nucleatum	CRC vs Healthy
I6J55_RS02615	12.5566978142228	1.08103920681524	0.243579878403788	4.43813016863065	9.07437381668653e-06	0.000160097880908684	101	0.148590484272977	NZ_CP069563.1	ileS	isoleucine--tRNA ligase	B. fragilis	CRC vs Healthy
I6J55_RS07595	1.25520556101472	2.71378387732995	0.613782887798506	4.4214068708622	9.80603274187179e-06	0.000169971234192444	46	0.0135254745808492	NZ_CP069563.1		RNA polymerase sigma factor	B. fragilis	CRC vs Healthy
