Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
C7Y58_RS08165	19.277150268169	4.30147037920114	5.25716422565872	0.818211148551702	0.41323663033134	0.631033522855543	4	0.00737338337719987	NZ_CP028101.1	rodA	rod shape-determining protein RodA	F. nucleatum	CRC vs Healthy
C7Y58_RS08190	11.0318038079026	3.37911104425379	4.17072673392564	0.810197181409017	0.417826857185591	0.631033522855543	6	0.00305808527164971	NZ_CP028101.1		CvpA family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS08195	20.0810534408505	4.35771357941171	5.24040980757753	0.831559694646502	0.40565752041426	0.631033522855543	4	0.00623509608164136	NZ_CP028101.1		class I SAM-dependent rRNA methyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS08310	22.1724783117769	4.50268015425239	5.30396985001359	0.848926423335692	0.39592223472381	0.631033522855543	4	0.00764521317912429	NZ_CP028101.1		cysteine synthase family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS08390	11.4549595935372	3.39468557452534	4.18308698443819	0.811526412707688	0.417063431124146	0.631033522855543	6	0.00375464913908104	NZ_CP028101.1		tyrosine-type recombinase/integrase	F. nucleatum	CRC vs Healthy
C7Y58_RS08425	16.0327055011003	3.95621019986356	4.7192658417816	0.838310519580739	0.40185632931208	0.631033522855543	5	0.00472304280843678	NZ_CP028101.1		toxin-antitoxin system YwqK family antitoxin	F. nucleatum	CRC vs Healthy
C7Y58_RS08500	19.9095293313497	4.34619040997111	5.22916913417717	0.831143590587839	0.405892517059457	0.631033522855543	4	0.00676176632286992	NZ_CP028101.1		Rrf2 family transcriptional regulator	F. nucleatum	CRC vs Healthy
C7Y58_RS08595	13.3480414037755	3.76711407046763	4.49669332829821	0.837752053661465	0.402169971880239	0.631033522855543	5	0.00366970232597966	NZ_CP028101.1	nikB	nickel ABC transporter permease	F. nucleatum	CRC vs Healthy
C7Y58_RS08695	12.3606647947337	3.64868678372869	4.48267772723125	0.813952509136168	0.415672157775311	0.631033522855543	5	0.0025653937556617	NZ_CP028101.1	nagA	N-acetylglucosamine-6-phosphate deacetylase	F. nucleatum	CRC vs Healthy
C7Y58_RS08850	19.4088401500847	4.3089100519626	5.20008859860035	0.828622430225974	0.407318091596041	0.631033522855543	4	0.00686370249859158	NZ_CP028101.1		ROK family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS09060	66.7120222865024	2.58619539113974	3.06347485840044	0.844203236742113	0.398555846165054	0.631033522855543	9	0.0196057244637987	NZ_CP028101.1	dxs	1-deoxy-D-xylulose-5-phosphate synthase	F. nucleatum	CRC vs Healthy
C7Y58_RS09150	10.7468406884541	3.44756556769494	4.23300071287532	0.814449559908799	0.41538745687384	0.631033522855543	5	0.00355077678763772	NZ_CP028101.1		uracil-DNA glycosylase	F. nucleatum	CRC vs Healthy
C7Y58_RS09160	19.0891042058909	4.28310905654588	5.28336024662977	0.810678972587201	0.417550051853857	0.631033522855543	4	0.0047060534458165	NZ_CP028101.1		HD domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS09270	12.7198337268248	3.69504637122877	4.50769386634557	0.81971990130385	0.412375802133016	0.631033522855543	5	0.00450218109437319	NZ_CP028101.1		NCS2 family permease	F. nucleatum	CRC vs Healthy
C7Y58_RS09320	14.2544663908139	3.85738750699507	4.55039622354644	0.847703654252056	0.396603030745601	0.631033522855543	5	0.00319400017261192	NZ_CP028101.1		sensor histidine kinase	F. nucleatum	CRC vs Healthy
C7Y58_RS09500	23.9363036044709	4.61132696975488	5.39201709585864	0.855213714603508	0.392432845086879	0.631033522855543	4	0.00608219181805888	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS09550	14.2672343536026	3.86216829851368	4.48135893008746	0.861829717004681	0.388781229412376	0.631033522855543	5	0.00431529810555015	NZ_CP028101.1		bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS09595	21.7144496388464	4.47175640758967	5.28139351079874	0.846700098836864	0.3971623036272	0.631033522855543	4	0.00744134082768097	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS09630	20.5475055675068	4.39155425115802	5.26155569646679	0.834649389743609	0.403915145024925	0.631033522855543	4	0.0067107982350091	NZ_CP028101.1		M50 family metallopeptidase	F. nucleatum	CRC vs Healthy
C7Y58_RS09640	21.4851798906308	4.45632058959068	5.30682256749753	0.83973423511163	0.401057414236372	0.631033522855543	4	0.00679574504811048	NZ_CP028101.1	dxr	1-deoxy-D-xylulose-5-phosphate reductoisomerase	F. nucleatum	CRC vs Healthy
C7Y58_RS09665	13.246050662819	3.76104761816845	4.41104413741818	0.85264338805048	0.393857093922292	0.631033522855543	5	0.00519874496180452	NZ_CP028101.1	rsmD	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	F. nucleatum	CRC vs Healthy
C7Y58_RS09685	12.6249728587407	3.68607494102506	4.51405742647916	0.816576882563077	0.414170270558253	0.631033522855543	5	0.00414540447934739	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS09695	23.5325921054957	4.58746619929567	5.337363705504	0.85950039240627	0.390064503604074	0.631033522855543	4	0.00801897915677036	NZ_CP028101.1	yajC	preprotein translocase subunit YajC	F. nucleatum	CRC vs Healthy
C7Y58_RS09875	12.8296361725372	3.71308602968815	4.39697926362497	0.84446293854636	0.398410764972961	0.631033522855543	5	0.00519874496180452	NZ_CP028101.1		RluA family pseudouridine synthase	F. nucleatum	CRC vs Healthy
C7Y58_RS09995	21.9957081683436	4.48876272872736	5.35933418958855	0.83755977327325	0.402277993306013	0.631033522855543	4	0.00592928755447639	NZ_CP028101.1	glsA	glutaminase A	F. nucleatum	CRC vs Healthy
C7Y58_RS10060	24.6028769322214	-1.94372169095089	2.3653017838671	-0.821764776151754	0.411210784542857	0.631033522855543	9	0.00652391524618606	NZ_CP028101.1	ilvA	threonine ammonia-lyase	F. nucleatum	CRC vs Healthy
C7Y58_RS10100	21.9557354997	4.4852187676774	5.47040535281707	0.819906109035898	0.412269633909054	0.631033522855543	4	0.00395852149052435	NZ_CP028101.1	megL	methionine gamma-lyase	F. nucleatum	CRC vs Healthy
C7Y58_RS10435	19.35141174501	4.30489922174535	5.3136213666078	0.810162961327745	0.417846521890833	0.631033522855543	4	0.00553853221421004	NZ_CP028101.1		ACT domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS03675	18.56149315325	4.24444869738751	5.24816060486726	0.808749772911125	0.418659092271182	0.631881389414693	4	0.00572541520303308	NZ_CP028101.1		MotA/TolQ/ExbB proton channel family protein	F. nucleatum	CRC vs Healthy
I6J55_RS09010	574.214061937316	-0.663521999572805	0.821575791450412	-0.807621167124974	0.419308697659953	0.63240393897459	11	0.238632587364399	NZ_CP069563.1	secA	preprotein translocase subunit SecA	B. fragilis	CRC vs Healthy
C7Y58_RS00330	11.9686886547607	3.61020573308987	4.47208866677911	0.807275079295333	0.419508018342047	0.63240393897459	5	0.00419637256720822	NZ_CP028101.1	pgeF	peptidoglycan editing factor PgeF	F. nucleatum	CRC vs Healthy
I6J55_RS06465	156.51297260732	1.17218203806221	1.45488528903875	0.805686913527508	0.420423397020587	0.633003861831794	11	0.0488444175332941	NZ_CP069563.1		glycoside hydrolase family 20 protein	B. fragilis	CRC vs Healthy
I6J55_RS09750	121.658879822578	-0.843089774316679	1.05207780149883	-0.801356870295697	0.422925076207967	0.633003861831794	11	0.039058544664015	NZ_CP069563.1		AIR synthase related protein	B. fragilis	CRC vs Healthy
I6J55_RS11155	14.5506644036264	-0.941347850264067	1.17149174874311	-0.803546291533027	0.421659051879812	0.633003861831794	10	0.00565745775255197	NZ_CP069563.1		sigma-54-dependent transcriptional regulator	B. fragilis	CRC vs Healthy
I6J55_RS11400	18.8766257726363	4.27418337696315	5.31456977435713	0.804238829939941	0.421259057413235	0.633003861831794	4	0.0142880539636523	NZ_CP069563.1		DUF2007-related protein	B. fragilis	CRC vs Healthy
I6J55_RS13700	13.8566770831337	2.77807589055931	3.44942599502935	0.805373385184243	0.420604245400518	0.633003861831794	7	0.00326195762309303	NZ_CP069563.1		mechanosensitive ion channel family protein	B. fragilis	CRC vs Healthy
C7Y58_RS02540	17.2364967454344	4.14118933838379	5.16744398366022	0.80139994772628	0.42290014540321	0.633003861831794	4	0.00864758557372058	NZ_CP028101.1		TlpA family protein disulfide reductase	F. nucleatum	CRC vs Healthy
C7Y58_RS02825	10.9883193643885	3.48402352753212	4.34046956159052	0.802683552572922	0.422157661773116	0.633003861831794	5	0.00419637256720822	NZ_CP028101.1		ATP-binding cassette domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS05975	13.2937119231492	3.33368639192368	4.14729153123471	0.803822534976507	0.421499473238975	0.633003861831794	6	0.0032109895352322	NZ_CP028101.1		ABC transporter ATP-binding protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06710	18.5661038294576	4.24359356429559	5.28399882279116	0.803102670271604	0.421915394450641	0.633003861831794	4	0.00519874496180452	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06720	49.6566588120634	2.14137151264372	2.67024175557451	0.801939190776754	0.42258813454421	0.633003861831794	9	0.0170573200707573	NZ_CP028101.1	pepT	peptidase T	F. nucleatum	CRC vs Healthy
C7Y58_RS06795	11.0794248524524	3.49627282316218	4.36073097831414	0.801763016464235	0.42269005574441	0.633003861831794	5	0.00382260658956214	NZ_CP028101.1		DUF1576 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07895	12.2812901802858	3.64117688967428	4.53670643842789	0.802603593398048	0.422203890735125	0.633003861831794	5	0.00268431929400364	NZ_CP028101.1		pyridoxal phosphate-dependent aminotransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS08370	11.2665781199534	3.52067365477589	4.39816849608504	0.80048630649548	0.423429094211455	0.633381451269929	5	0.00373765977646076	NZ_CP028101.1		tetratricopeptide repeat protein	F. nucleatum	CRC vs Healthy
C7Y58_RS05705	17.2761511677116	4.14381124072214	5.17997265389445	0.799967783151654	0.423729463304979	0.633454147162999	4	0.00759424509126346	NZ_CP028101.1		alanyl-tRNA editing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS02980	17.7782350876408	4.18396869082435	5.23805032697094	0.798764507717866	0.424426974214093	0.634120111117967	4	0.00647294715832523	NZ_CP028101.1	mltG	endolytic transglycosylase MltG	F. nucleatum	CRC vs Healthy
I6J55_RS07630	69.1404418018315	0.836073045956335	1.04939192967175	0.796721436782785	0.425612831185097	0.634761045205515	11	0.031311395309169	NZ_CP069563.1		RNA polymerase sigma factor	B. fragilis	CRC vs Healthy
C7Y58_RS06070	14.676101510551	3.7830088572927	4.74457475128484	0.79733359797277	0.425257312488558	0.634761045205515	5	0.00424734065506905	NZ_CP028101.1		toxin-antitoxin system YwqK family antitoxin	F. nucleatum	CRC vs Healthy
C7Y58_RS08015	17.4469616195275	4.15728780521443	5.21689669365206	0.796889041386048	0.425515475901376	0.634761045205515	4	0.00684671313597131	NZ_CP028101.1		ribonuclease H family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS08235	11.6879443071467	3.57256585630612	4.48700209511771	0.796203295780366	0.425913882250685	0.634833724966068	5	0.00307507463426999	NZ_CP028101.1		GNAT family N-acetyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS02000	11.1404758713815	3.4983265877433	4.39675132379992	0.795661689758667	0.426228699785437	0.634926825731297	5	0.00265034056876309	NZ_CP028101.1		shikimate dehydrogenase family protein	F. nucleatum	CRC vs Healthy
I6J55_RS05985	62.9001033713049	1.092662504499	1.3897466042169	0.786231462040304	0.431731897146619	0.635598275729019	11	0.0272339482803027	NZ_CP069563.1	gmd	GDP-mannose 4,6-dehydratase	B. fragilis	CRC vs Healthy
I6J55_RS09025	16.8230687251533	-1.50858148269079	1.91679535049354	-0.787033150045131	0.431262460685948	0.635598275729019	9	0.00547057476372893	NZ_CP069563.1		sulfatase-like hydrolase/transferase	B. fragilis	CRC vs Healthy
I6J55_RS12350	34.6543314569802	-0.724957371723653	0.91913818530347	-0.788735995648244	0.430266324913197	0.635598275729019	11	0.0138463305355251	NZ_CP069563.1	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	B. fragilis	CRC vs Healthy
I6J55_RS14735	33.9930216531082	-1.25926065764569	1.6006982142877	-0.786694610143018	0.43146066001313	0.635598275729019	10	0.0099897452207224	NZ_CP069563.1		mannose-1-phosphate guanylyltransferase	B. fragilis	CRC vs Healthy
I6J55_RS15185	1160.14795195719	0.803867753550496	1.02008509610366	0.78803989649586	0.430673369599377	0.635598275729019	11	0.558576264229441	NZ_CP069563.1	rpsG	30S ribosomal protein S7	B. fragilis	CRC vs Healthy
I6J55_RS15695	21.1229754774639	1.48896267158997	1.88931131355131	0.788098107977341	0.430639321817657	0.635598275729019	11	0.00766220254174456	NZ_CP069563.1	metF	methylenetetrahydrofolate reductase [NAD(P)H]	B. fragilis	CRC vs Healthy
I6J55_RS16025	69.8743562448878	2.50645183948768	3.17097326131039	0.790436132044804	0.429273107797873	0.635598275729019	9	0.0359664806671247	NZ_CP069563.1		Calx-beta domain-containing protein	B. fragilis	CRC vs Healthy
I6J55_RS17930	11.4780970714135	2.63889901140155	3.35466241357484	0.786636235205991	0.431494841153505	0.635598275729019	8	0.00608219181805888	NZ_CP069563.1		FecR family protein	B. fragilis	CRC vs Healthy
I6J55_RS19800	62.4148322886756	1.40237625121851	1.78342090713221	0.786340591618146	0.43166797782088	0.635598275729019	11	0.0346073316575026	NZ_CP069563.1		TonB-dependent receptor	B. fragilis	CRC vs Healthy
C7Y58_RS00255	122.240984776464	2.48639447185807	3.14513168324645	0.790553376541482	0.429204662891274	0.635598275729019	8	0.0319739804513598	NZ_CP028101.1	fusA	elongation factor G	F. nucleatum	CRC vs Healthy
C7Y58_RS01155	11.0469850729089	3.48808526178974	4.40096205101731	0.792573355860555	0.428026437293794	0.635598275729019	5	0.00273528738186447	NZ_CP028101.1	pabB	aminodeoxychorismate synthase component I	F. nucleatum	CRC vs Healthy
C7Y58_RS03260	12.0638317412228	3.61341141134226	4.59446689656731	0.786470224443659	0.43159205646987	0.635598275729019	5	0.00270130865662391	NZ_CP028101.1		class I SAM-dependent methyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS04075	17.3555010703589	4.14860787399067	5.24888060270312	0.790379547184627	0.429306143135715	0.635598275729019	4	0.00565745775255197	NZ_CP028101.1		OadG family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS04455	13.0236339738556	3.64443545521821	4.628645989411	0.78736534691908	0.43106802623285	0.635598275729019	5	0.00504584069822203	NZ_CP028101.1		MlaA family lipoprotein	F. nucleatum	CRC vs Healthy
C7Y58_RS04845	17.604342647338	4.17119506545338	5.26111767987125	0.792834397415617	0.427874312904359	0.635598275729019	4	0.0070675748500349	NZ_CP028101.1	atpC	ATP synthase F1 subunit epsilon	F. nucleatum	CRC vs Healthy
C7Y58_RS05770	10.8681678431219	3.47085839697832	4.37718503696649	0.792943037058292	0.427811011420982	0.635598275729019	5	0.00377163850170131	NZ_CP028101.1		polysaccharide deacetylase family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07365	17.5356705326342	4.16255971288016	5.27995635477666	0.788370098763105	0.430480255638747	0.635598275729019	4	0.00572541520303308	NZ_CP028101.1		Bax inhibitor-1/YccA family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07750	18.2516749629456	4.21856146432341	5.33140370726229	0.79126655866953	0.428788458619424	0.635598275729019	4	0.00423035129244877	NZ_CP028101.1		MATE family efflux transporter	F. nucleatum	CRC vs Healthy
C7Y58_RS08405	10.7920655477334	3.45931591034095	4.36264411136117	0.792940203701748	0.427812662274616	0.635598275729019	5	0.00400948957838518	NZ_CP028101.1	ftsY	signal recognition particle-docking protein FtsY	F. nucleatum	CRC vs Healthy
C7Y58_RS09330	16.6111164989228	4.08508409445391	5.18107080238386	0.788463283029123	0.43042576727902	0.635598275729019	4	0.00586133010399529	NZ_CP028101.1		ArnT family glycosyltransferase	F. nucleatum	CRC vs Healthy
I6J55_RS16040	14.0837198739153	3.76853957533921	4.80930923142102	0.783592693669587	0.433279144317336	0.635717977686701	5	0.00774714935484594	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Healthy
I6J55_RS17905	21.6754445712993	4.03436680259753	5.1459888781401	0.783982806440822	0.433050199069927	0.635717977686701	5	0.00959898988045605	NZ_CP069563.1		BT_3987 domain-containing protein	B. fragilis	CRC vs Healthy
I6J55_RS19865	310.968082673493	-0.724947379853216	0.923805068153631	-0.784740639388498	0.432605650215488	0.635717977686701	11	0.104603505653041	NZ_CP069563.1	ffh	signal recognition particle protein	B. fragilis	CRC vs Healthy
C7Y58_RS07765	106.08323935646	3.29984797751236	4.20383696450732	0.784960978594729	0.432476447648973	0.635717977686701	6	0.0362213211064288	NZ_CP028101.1		DUF4198 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS09095	10.7451236799684	3.45105382814632	4.39830865300615	0.784632025719158	0.43266934735113	0.635717977686701	5	0.003567766150258	NZ_CP028101.1		RsmE family RNA methyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS09110	16.600930872487	4.08509080933744	5.21385113827242	0.783507373148941	0.433329225648924	0.635717977686701	4	0.00626907480688192	NZ_CP028101.1		DUF445 domain-containing protein	F. nucleatum	CRC vs Healthy
I6J55_RS06700	28.6578534089587	2.37117812498202	3.03367955541415	0.781617860973555	0.43443918695173	0.636233407666213	9	0.00868156429896113	NZ_CP069563.1		YjbH domain-containing protein	B. fragilis	CRC vs Healthy
C7Y58_RS05990	11.4665856533122	3.5447082428238	4.53017625466119	0.782465856417081	0.433940843668195	0.636233407666213	5	0.0038565853148027	NZ_CP028101.1	carR	coaggregation response regulator transcription factor CarR	F. nucleatum	CRC vs Healthy
C7Y58_RS07225	11.3786332529869	3.53961812997232	4.52832844899318	0.781661085286185	0.434413777235144	0.636233407666213	5	0.0039245427652838	NZ_CP028101.1		tyrosine-type recombinase/integrase	F. nucleatum	CRC vs Healthy
I6J55_RS08995	18.2677328340086	1.36620475706509	1.75005644904248	0.780663251069756	0.435000579913968	0.636336944402298	11	0.00766220254174456	NZ_CP069563.1		type III pantothenate kinase	B. fragilis	CRC vs Healthy
C7Y58_RS04335	15.5782356961281	3.99213076923864	5.11901939613093	0.779862403384521	0.435471870269581	0.636336944402298	4	0.00626907480688192	NZ_CP028101.1		OmpA family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS09770	16.5840942906512	4.08266382452289	5.23567444665729	0.779778014488556	0.435521549388218	0.636336944402298	4	0.00541960667586811	NZ_CP028101.1		DUF4418 family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS10275	16.95070232962	4.11051564836655	5.26679740671162	0.780458280610607	0.435121174809661	0.636336944402298	4	0.00412841511672711	NZ_CP028101.1	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	F. nucleatum	CRC vs Healthy
I6J55_RS12715	436.755970331636	0.943879506790311	1.21375544469683	0.777652129936333	0.436774120047555	0.637057209298346	11	0.183366190760641	NZ_CP069563.1		acyl carrier protein	B. fragilis	CRC vs Healthy
I6J55_RS17950	66.0621939329694	-0.767830406131814	0.986807155461819	-0.778095701760973	0.436512596463282	0.637057209298346	11	0.0249064056013249	NZ_CP069563.1		NADP-dependent malic enzyme	B. fragilis	CRC vs Healthy
C7Y58_RS06695	11.119209806653	3.50064514398292	4.50056635368314	0.777823249093546	0.436673219956511	0.637057209298346	5	0.00316002144737137	NZ_CP028101.1		DUF4241 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS01715	77.3695212413704	2.77947566866077	3.58934968162181	0.774367480240848	0.438713508840745	0.639515172794505	8	0.0240059693824503	NZ_CP028101.1		ribonucleoside-diphosphate reductase subunit alpha	F. nucleatum	CRC vs Healthy
I6J55_RS01890	29.3704752917239	1.35775890924735	1.75803492233307	0.772316233312068	0.439927153114036	0.639597088278448	11	0.0189771180468485	NZ_CP069563.1		VWA domain-containing protein	B. fragilis	CRC vs Healthy
I6J55_RS06985	45.9959886744005	-1.36789893559923	1.77985683037678	-0.768544363936094	0.442163844509086	0.639597088278448	10	0.0158510753247177	NZ_CP069563.1		acyl-CoA carboxylase subunit beta	B. fragilis	CRC vs Healthy
I6J55_RS11250	12.1594958119864	-1.4228692658111	1.84617259986522	-0.770713023210818	0.440877050918678	0.639597088278448	10	0.00562347902731142	NZ_CP069563.1		ABC transporter permease	B. fragilis	CRC vs Healthy
I6J55_RS11635	10.6141193586472	3.44226052589159	4.4800929010753	0.768345791460126	0.442281776590755	0.639597088278448	5	0.00513078751132341	NZ_CP069563.1		BF3164 family lipoprotein	B. fragilis	CRC vs Healthy
I6J55_RS17910	18.5605773927011	3.55951076928393	4.62081500011611	0.770320986491451	0.441109510397366	0.639597088278448	6	0.00482497898415844	NZ_CP069563.1		DUF1735 and LamG domain-containing protein	B. fragilis	CRC vs Healthy
C7Y58_RS01320	78.5563904052522	1.82034046190188	2.36941172477926	0.768266841454694	0.442328669954094	0.639597088278448	10	0.0256709269192373	NZ_CP028101.1	pykF	pyruvate kinase PykF	F. nucleatum	CRC vs Healthy
C7Y58_RS01415	15.7112135239456	4.00688159485214	5.18887139736655	0.772206764824757	0.439991975529189	0.639597088278448	4	0.00645595779570495	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS01485	12.4328850824886	3.58451329125775	4.64965809974226	0.770919756757266	0.440754495853337	0.639597088278448	5	0.00377163850170131	NZ_CP028101.1		ABC transporter permease	F. nucleatum	CRC vs Healthy
C7Y58_RS01915	15.2987058213127	3.96871292576749	5.15447422986534	0.769954945699898	0.441326618887078	0.639597088278448	4	0.0084946813101381	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS02120	10.6298928916337	3.43286375156306	4.44291154255582	0.772660837084386	0.439723129723281	0.639597088278448	5	0.00266732993138336	NZ_CP028101.1		SpoVG family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS05480	10.8753250659897	3.47131150678879	4.51659252868164	0.76856866869105	0.442149411164928	0.639597088278448	5	0.00467207472057595	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07055	16.5957545527939	4.08212222739824	5.29847186051152	0.77043387883618	0.441042563306701	0.639597088278448	4	0.00424734065506905	NZ_CP028101.1		amino acid ABC transporter permease	F. nucleatum	CRC vs Healthy
C7Y58_RS07165	16.0090149738087	4.02976439749634	5.22026462657337	0.771946383136043	0.440146184111439	0.639597088278448	4	0.00455314918223402	NZ_CP028101.1		TolC family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS10385	16.2425668312848	4.04922302780607	5.26599001914873	0.768938606621333	0.441929757335852	0.639597088278448	4	0.00414540447934739	NZ_CP028101.1	radB	RadB family lipoprotein	F. nucleatum	CRC vs Healthy
C7Y58_RS01060	15.2526855036341	3.9619140328385	5.16124472594767	0.767627625351759	0.442708445249594	0.639679709890293	4	0.00550455348896949	NZ_CP028101.1	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	F. nucleatum	CRC vs Healthy
C7Y58_RS04415	15.2483373559379	3.96148806483623	5.16279294148691	0.767314922317087	0.442894298342166	0.639679709890293	4	0.00594627691709667	NZ_CP028101.1	era	GTPase Era	F. nucleatum	CRC vs Healthy
I6J55_RS00310	36.5139090473496	0.849211409300827	1.10775600915665	0.766605102821646	0.443316340628758	0.639921923707375	11	0.0133706283821574	NZ_CP069563.1		DUF2764 domain-containing protein	B. fragilis	CRC vs Healthy
C7Y58_RS03470	15.2610492425016	3.96110776732144	5.17094436031964	0.766031790579272	0.44365738655686	0.640047009505195	4	0.00543659603848838	NZ_CP028101.1	rpiB	ribose 5-phosphate isomerase B	F. nucleatum	CRC vs Healthy
C7Y58_RS03565	15.2284708167304	3.9641029765989	5.18060198503998	0.76518192056561	0.444163223878539	0.640409553741206	4	0.00733940465195932	NZ_CP028101.1		methylaspartate mutase subunit E	F. nucleatum	CRC vs Healthy
I6J55_RS12670	27.1454208191787	1.14005581510527	1.49211720303684	0.764052456995314	0.444835982755818	0.640645296287142	10	0.0149336497432228	NZ_CP069563.1		ABC transporter ATP-binding protein	B. fragilis	CRC vs Healthy
I6J55_RS19100	18.2391392497438	1.55204616167456	2.03118908345919	0.764107179540058	0.444803374175945	0.640645296287142	11	0.0108562027143565	NZ_CP069563.1		DnaJ C-terminal domain-containing protein	B. fragilis	CRC vs Healthy
I6J55_RS09095	292.593180570955	0.643945003555169	0.844028681736055	0.762942086554048	0.445497935091872	0.641231581631093	11	0.119808985198188	NZ_CP069563.1		valine--tRNA ligase	B. fragilis	CRC vs Healthy
C7Y58_RS04560	17.5833801306289	4.1690313348726	5.47057235678097	0.762083208661875	0.446010343831609	0.64160207265885	3	0.00603122373019805	NZ_CP028101.1		iron ABC transporter substrate-binding protein	F. nucleatum	CRC vs Healthy
I6J55_RS15805	17.9874422894075	1.63159886340633	2.14258151340532	0.76151075382572	0.446352058185256	0.641726730510917	10	0.00917425581494914	NZ_CP069563.1		peptidylprolyl isomerase	B. fragilis	CRC vs Healthy
I6J55_RS02285	10.7300810910376	2.30740112240844	3.03936784998324	0.759171392308161	0.447750036754138	0.641868406395237	8	0.00339787252405524	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Healthy
I6J55_RS11470	45.7791704667956	1.31156875465901	1.72613257576664	0.759830834011401	0.447355709467153	0.641868406395237	11	0.0207949798472181	NZ_CP069563.1		OmpH family outer membrane protein	B. fragilis	CRC vs Healthy
I6J55_RS15030	35.4944308561085	1.36090553022259	1.79103519277439	0.759842986733553	0.447348444340194	0.641868406395237	11	0.0145259050403361	NZ_CP069563.1	priA	replication restart helicase PriA	B. fragilis	CRC vs Healthy
C7Y58_RS01940	11.7844470837061	3.54077411634677	4.66637448208227	0.758784818908655	0.447981288406215	0.641868406395237	5	0.00378862786432159	NZ_CP028101.1	nth	endonuclease III	F. nucleatum	CRC vs Healthy
C7Y58_RS07260	14.6108906561525	3.8979644510537	5.12615665571071	0.760406814081898	0.447011451462958	0.641868406395237	4	0.00511379814870313	NZ_CP028101.1		toxin-antitoxin system YwqK family antitoxin	F. nucleatum	CRC vs Healthy
C7Y58_RS08455	14.5686535316288	3.89850839337131	5.1355987811101	0.759114673776876	0.447783962037651	0.641868406395237	4	0.0067107982350091	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS03235	14.8477140209867	3.9223976575365	5.17559137512993	0.757864632896764	0.44853202479634	0.641926379060064	4	0.00485895770939899	NZ_CP028101.1		ArsB/NhaD family transporter	F. nucleatum	CRC vs Healthy
C7Y58_RS08355	16.8237749899116	4.09868307542223	5.4055588461851	0.75823484528613	0.448310404440815	0.641926379060064	4	0.00297313845854833	NZ_CP028101.1		DUF3100 domain-containing protein	F. nucleatum	CRC vs Healthy
I6J55_RS15580	291.03800282725	-0.579394680534003	0.766392051079765	-0.75600298791943	0.449647404270199	0.64198483353675	11	0.10210606934786	NZ_CP069563.1	fabG	3-oxoacyl-[acyl-carrier-protein] reductase	B. fragilis	CRC vs Healthy
I6J55_RS17960	22.1977108146663	1.45434250828634	1.92119574719308	0.756998609023142	0.449050695800958	0.64198483353675	11	0.00732241528933904	NZ_CP069563.1		cell division protein ZapA	B. fragilis	CRC vs Healthy
