Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
C7Y58_RS01095	146.954515874837	2.36957553745558	1.71402523189767	1.38246245933738	0.166829749569974	0.49351590279943	11	0.0583584606006487	NZ_CP028101.1	secA	preprotein translocase subunit SecA	F. nucleatum	CRC vs Paired
C7Y58_RS01540	57.0219005751551	4.37068058675889	3.22114206126481	1.35687296729865	0.174821577607326	0.49351590279943	6	0.0157151604237555	NZ_CP028101.1		metal ABC transporter permease	F. nucleatum	CRC vs Paired
C7Y58_RS01860	21.3507227361862	5.31139907797232	3.879893195744	1.36895497118286	0.17101335077493	0.49351590279943	4	0.0082058621455934	NZ_CP028101.1	folP	dihydropteroate synthase	F. nucleatum	CRC vs Paired
C7Y58_RS01885	22.4084542203002	5.37961072638264	3.92435886827307	1.37082537733099	0.170429398003833	0.49351590279943	4	0.00665983014714827	NZ_CP028101.1	lspA	signal peptidase II	F. nucleatum	CRC vs Paired
C7Y58_RS02000	11.1404758713815	4.36148578526748	3.24270826781174	1.34501331142277	0.178620935881287	0.49351590279943	5	0.00265034056876309	NZ_CP028101.1		shikimate dehydrogenase family protein	F. nucleatum	CRC vs Paired
C7Y58_RS02695	57.8212627328093	4.39205491423647	3.17160626223378	1.38480459145743	0.1661122266108	0.49351590279943	6	0.0218822990549157	NZ_CP028101.1		YicC/YloC family endoribonuclease	F. nucleatum	CRC vs Paired
C7Y58_RS02750	22.8792997538949	5.40823778400331	3.95409720558486	1.3677553946738	0.17138865411683	0.49351590279943	4	0.00540261731324783	NZ_CP028101.1		ribosome maturation factor RimP	F. nucleatum	CRC vs Paired
C7Y58_RS02825	10.9883193643885	4.34718202594548	3.20031535937143	1.35836051694584	0.174349316215298	0.49351590279943	5	0.00419637256720822	NZ_CP028101.1		ATP-binding cassette domain-containing protein	F. nucleatum	CRC vs Paired
C7Y58_RS03355	13.6352770425774	4.65984217842924	3.40017692713962	1.37047050147161	0.170540077521997	0.49351590279943	5	0.00358475551287828	NZ_CP028101.1		PTS transporter subunit IIC	F. nucleatum	CRC vs Paired
C7Y58_RS10535	12.504909032344	4.53321870078271	3.32801364124783	1.36213945898461	0.173153877522525	0.49351590279943	5	0.003567766150258	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
C7Y58_RS03635	11.0631296615466	4.35337588364341	3.15324730045615	1.38060084377576	0.167401723776949	0.49351590279943	5	0.00353378742501745	NZ_CP028101.1	dhaL	dihydroxyacetone kinase subunit DhaL	F. nucleatum	CRC vs Paired
C7Y58_RS03670	12.5101810631241	4.53264902297229	3.26102315681622	1.38994689856713	0.164545002816555	0.49351590279943	5	0.00372067041384049	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
C7Y58_RS03810	20.9738776128263	5.28638187524111	3.92890837557886	1.34550907526884	0.178460892563778	0.49351590279943	4	0.00900436218874638	NZ_CP028101.1	plsX	phosphate acyltransferase PlsX	F. nucleatum	CRC vs Paired
C7Y58_RS03835	20.1332955729487	5.22559181587525	3.87439171220634	1.3487515470911	0.177416782495102	0.49351590279943	4	0.00696563867431324	NZ_CP028101.1	rnc	ribonuclease III	F. nucleatum	CRC vs Paired
C7Y58_RS03885	12.2553965267327	4.5018816498656	3.29689688148335	1.36549058454024	0.172098910382939	0.49351590279943	5	0.00307507463426999	NZ_CP028101.1		MATE family efflux transporter	F. nucleatum	CRC vs Paired
C7Y58_RS03925	34.9674358996073	2.97618305593766	2.19417500123984	1.35640186140847	0.174971341350482	0.49351590279943	9	0.0101426494843049	NZ_CP028101.1	der	ribosome biogenesis GTPase Der	F. nucleatum	CRC vs Paired
C7Y58_RS03950	87.1065526039278	3.47571666024327	2.51218594367264	1.38354275446745	0.166498507267984	0.49351590279943	8	0.0404346830362573	NZ_CP028101.1		nitronate monooxygenase	F. nucleatum	CRC vs Paired
C7Y58_RS03955	72.9022678130434	3.99477271934149	2.90134773713522	1.37686795285212	0.168553076900534	0.49351590279943	7	0.0307337569800796	NZ_CP028101.1		septum site-determining protein MinC	F. nucleatum	CRC vs Paired
C7Y58_RS04040	8.95256491116691	3.82094737798573	2.77181110005079	1.37850208404018	0.168048324859469	0.49351590279943	7	0.00210668096491425	NZ_CP028101.1		ABC transporter substrate-binding protein	F. nucleatum	CRC vs Paired
C7Y58_RS04120	106.148138777527	3.22543281195401	2.35362492569675	1.3704107127431	0.170558729870728	0.49351590279943	8	0.0333331294609819	NZ_CP028101.1		2-hydroxyacyl-CoA dehydratase subunit D	F. nucleatum	CRC vs Paired
C7Y58_RS04480	12.0715431746072	4.48407429110668	3.25101864663185	1.37928285823654	0.16780755959954	0.49351590279943	5	0.00360174487549855	NZ_CP028101.1	rimM	ribosome maturation factor RimM	F. nucleatum	CRC vs Paired
C7Y58_RS04495	10.420246516777	4.2701704282252	3.13444547472648	1.36233680332175	0.173091617944151	0.49351590279943	5	0.00373765977646076	NZ_CP028101.1	rsmA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	F. nucleatum	CRC vs Paired
C7Y58_RS04500	11.8772447552055	4.08897250782297	2.99441915121522	1.36553111015322	0.172086182018752	0.49351590279943	6	0.00292217037068751	NZ_CP028101.1	hpt	hypoxanthine phosphoribosyltransferase	F. nucleatum	CRC vs Paired
C7Y58_RS04625	12.8649841939005	4.57351893743859	3.37887130276291	1.35356411287367	0.175875482717349	0.49351590279943	5	0.00290518100806723	NZ_CP028101.1	rsmB	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	F. nucleatum	CRC vs Paired
C7Y58_RS04900	51.9163296340001	2.31251529393272	1.70422041683554	1.35693439128413	0.174802058082225	0.49351590279943	10	0.0136934262719426	NZ_CP028101.1	purB	adenylosuccinate lyase	F. nucleatum	CRC vs Paired
C7Y58_RS05995	21.3889660101336	5.31157351282066	3.93390611561351	1.35020342548066	0.176950739723437	0.49351590279943	4	0.00621810671902109	NZ_CP028101.1	carS	coaggregation-regulating histidine kinase CarS	F. nucleatum	CRC vs Paired
C7Y58_RS06060	8.50789290380651	3.98901406438736	2.86913270404539	1.39032051698514	0.164431570333846	0.49351590279943	6	0.00368669168859993	NZ_CP028101.1		ISL3-like element ISFnu5 family transposase	F. nucleatum	CRC vs Paired
C7Y58_RS06285	7.43304791790591	3.77209792555818	2.74821113372125	1.37256482199405	0.169887674236377	0.49351590279943	6	0.00205571287705342	NZ_CP028101.1	hemC	hydroxymethylbilane synthase	F. nucleatum	CRC vs Paired
C7Y58_RS06380	48.1918601833271	3.91522479031877	2.86871302812177	1.36480182992796	0.172315343514352	0.49351590279943	7	0.0121134155482569	NZ_CP028101.1		NAD(P)H-dependent flavin oxidoreductase	F. nucleatum	CRC vs Paired
C7Y58_RS06655	70.7852471836292	4.02258439465339	2.915889772069	1.37953925185557	0.167728552709971	0.49351590279943	7	0.021593479890371	NZ_CP028101.1	efp	elongation factor P	F. nucleatum	CRC vs Paired
C7Y58_RS06700	60.6415038801289	3.79301559945556	2.75048752833271	1.37903392049002	0.16788429572309	0.49351590279943	7	0.0140502028869684	NZ_CP028101.1	gpmA	2,3-diphosphoglycerate-dependent phosphoglycerate mutase	F. nucleatum	CRC vs Paired
C7Y58_RS06795	11.0794248524524	4.3594316333721	3.21557312505109	1.35572461388289	0.1751868048972	0.49351590279943	5	0.00382260658956214	NZ_CP028101.1		DUF1576 domain-containing protein	F. nucleatum	CRC vs Paired
C7Y58_RS06975	649.575406846946	2.80521030627443	2.08466048552324	1.34564372748224	0.178417442340983	0.49351590279943	11	0.184266626979516	NZ_CP028101.1		electron transfer flavoprotein subunit alpha/FixB family protein	F. nucleatum	CRC vs Paired
C7Y58_RS07065	12.5427863892948	4.53805865104278	3.26279086176987	1.390851833078	0.164270361468285	0.49351590279943	5	0.0038565853148027	NZ_CP028101.1		cytochrome c biogenesis CcdA family protein	F. nucleatum	CRC vs Paired
C7Y58_RS07160	11.4913051312327	4.41323403416244	3.21686904848467	1.37190353963626	0.170093468357333	0.49351590279943	5	0.0036357236007391	NZ_CP028101.1		WYL domain-containing protein	F. nucleatum	CRC vs Paired
C7Y58_RS07175	12.5195731888977	4.53146500933105	3.29187786960659	1.37655927371102	0.168648549646431	0.49351590279943	5	0.00290518100806723	NZ_CP028101.1		ABC transporter ATP-binding protein	F. nucleatum	CRC vs Paired
C7Y58_RS07275	19.9204617634264	5.20995496803566	3.8705481649374	1.34605093284505	0.178286091256832	0.49351590279943	4	0.00667681950976854	NZ_CP028101.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	F. nucleatum	CRC vs Paired
C7Y58_RS07545	11.4321086585782	4.40902942068292	3.1791703761488	1.3868490514887	0.165487796251925	0.49351590279943	5	0.0050628300608423	NZ_CP028101.1		KpsF/GutQ family sugar-phosphate isomerase	F. nucleatum	CRC vs Paired
C7Y58_RS07700	22.6224381824852	5.39318189513615	3.94363883172974	1.36756486211254	0.171448321447192	0.49351590279943	4	0.00628606416950219	NZ_CP028101.1	aroC	chorismate synthase	F. nucleatum	CRC vs Paired
C7Y58_RS07785	12.7856725155006	4.57194936686859	3.2886303583358	1.3902290220243	0.16445934322977	0.49351590279943	5	0.00446820236913264	NZ_CP028101.1	cobJ	precorrin-3B C(17)-methyltransferase	F. nucleatum	CRC vs Paired
C7Y58_RS07790	12.9969339133147	4.59390293223745	3.35526667545582	1.36916179147321	0.170948706569148	0.49351590279943	5	0.00434927683079071	NZ_CP028101.1	cbiG	cobalt-precorrin 5A hydrolase	F. nucleatum	CRC vs Paired
C7Y58_RS07895	12.2812901802858	4.50433889216664	3.34801030437803	1.34537784614239	0.178503245783605	0.49351590279943	5	0.00268431929400364	NZ_CP028101.1		pyridoxal phosphate-dependent aminotransferase	F. nucleatum	CRC vs Paired
C7Y58_RS08090	7.34403621780104	3.75753465036544	2.77479708200113	1.35416556213746	0.175683563249997	0.49351590279943	6	0.0021406596901548	NZ_CP028101.1		DHH family phosphoesterase	F. nucleatum	CRC vs Paired
C7Y58_RS08120	7.2789729779436	3.76811653044431	2.73126510919623	1.37962313426001	0.167702710676143	0.49351590279943	6	0.00370368105122021	NZ_CP028101.1		DUF6612 family protein	F. nucleatum	CRC vs Paired
C7Y58_RS08150	200.279369054645	4.38273441704312	3.25738246827752	1.34547737630598	0.178471122482145	0.49351590279943	6	0.0666492695593435	NZ_CP028101.1		HU family DNA-binding protein	F. nucleatum	CRC vs Paired
C7Y58_RS08195	20.0810534408505	5.22089299286297	3.87677044460922	1.34671192619176	0.178073029734852	0.49351590279943	4	0.00623509608164136	NZ_CP028101.1		class I SAM-dependent rRNA methyltransferase	F. nucleatum	CRC vs Paired
C7Y58_RS08310	22.1724783117769	5.36586245559345	3.92445604919192	1.36728820206773	0.171534988211347	0.49351590279943	4	0.00764521317912429	NZ_CP028101.1		cysteine synthase family protein	F. nucleatum	CRC vs Paired
C7Y58_RS08370	11.2665781199534	4.38383306431561	3.24376041960339	1.35146635300878	0.176546091140849	0.49351590279943	5	0.00373765977646076	NZ_CP028101.1		tetratricopeptide repeat protein	F. nucleatum	CRC vs Paired
C7Y58_RS08500	19.9095293313497	5.20936949785346	3.86833223813017	1.34667065214944	0.178086328267746	0.49351590279943	4	0.00676176632286992	NZ_CP028101.1		Rrf2 family transcriptional regulator	F. nucleatum	CRC vs Paired
C7Y58_RS08695	12.3606647947337	4.51184825336591	3.30732612457176	1.36419817200522	0.172505203373871	0.49351590279943	5	0.0025653937556617	NZ_CP028101.1	nagA	N-acetylglucosamine-6-phosphate deacetylase	F. nucleatum	CRC vs Paired
C7Y58_RS08700	7.38161027038111	3.76082164852549	2.7410073378334	1.37205821984344	0.170045314430591	0.49351590279943	6	0.00265034056876309	NZ_CP028101.1		YhcH/YjgK/YiaL family protein	F. nucleatum	CRC vs Paired
C7Y58_RS08850	19.4088401500847	5.17208821343147	3.84650335989505	1.34462074500114	0.178747740565474	0.49351590279943	4	0.00686370249859158	NZ_CP028101.1		ROK family protein	F. nucleatum	CRC vs Paired
C7Y58_RS09015	8.14446048390124	3.90334930858788	2.81397768462485	1.38712873592253	0.16540251100364	0.49351590279943	6	0.00219162777801563	NZ_CP028101.1	dinB	DNA polymerase IV	F. nucleatum	CRC vs Paired
C7Y58_RS09045	37.8916577869944	3.56483458968387	2.62654424963891	1.35723378358234	0.174706939458077	0.49351590279943	7	0.0114848091313067	NZ_CP028101.1		S41 family peptidase	F. nucleatum	CRC vs Paired
C7Y58_RS09150	10.7468406884541	4.31072269382334	3.11934088180776	1.38193383062551	0.166992019165101	0.49351590279943	5	0.00355077678763772	NZ_CP028101.1		uracil-DNA glycosylase	F. nucleatum	CRC vs Paired
C7Y58_RS09270	12.7198337268248	4.55820854896968	3.32613473423912	1.37042210047826	0.170555177109908	0.49351590279943	5	0.00450218109437319	NZ_CP028101.1		NCS2 family permease	F. nucleatum	CRC vs Paired
C7Y58_RS09465	10.4263932654967	4.27398314088575	3.14370674018608	1.35953620808561	0.17397673694258	0.49351590279943	5	0.00366970232597966	NZ_CP028101.1		DKNYY domain-containing protein	F. nucleatum	CRC vs Paired
C7Y58_RS09500	23.9363036044709	5.47451222421556	3.99053124631779	1.37187554395598	0.170102184862834	0.49351590279943	4	0.00608219181805888	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
C7Y58_RS09595	21.7144496388464	5.33493793164774	3.90751246981416	1.36530285516951	0.172157881981971	0.49351590279943	4	0.00744134082768097	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
C7Y58_RS09630	20.5475055675068	5.25473443394415	3.89263988850644	1.34991537477163	0.177043129376812	0.49351590279943	4	0.0067107982350091	NZ_CP028101.1		M50 family metallopeptidase	F. nucleatum	CRC vs Paired
C7Y58_RS09640	21.4851798906308	5.3195023486559	3.92661170870491	1.35473093427167	0.17550329828633	0.49351590279943	4	0.00679574504811048	NZ_CP028101.1	dxr	1-deoxy-D-xylulose-5-phosphate reductoisomerase	F. nucleatum	CRC vs Paired
C7Y58_RS09650	8.46866203572244	3.9783429831231	2.94376364394714	1.35144782812412	0.176552021622654	0.49351590279943	5	0.00433228746817043	NZ_CP028101.1		isoprenyl transferase	F. nucleatum	CRC vs Paired
C7Y58_RS09685	12.6249728587407	4.54923710765434	3.33093135936496	1.36575528488874	0.172015785501241	0.49351590279943	5	0.00414540447934739	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
C7Y58_RS09695	23.5325921054957	5.45065016905952	3.94950600501025	1.38008403130542	0.167560773379148	0.49351590279943	4	0.00801897915677036	NZ_CP028101.1	yajC	preprotein translocase subunit YajC	F. nucleatum	CRC vs Paired
C7Y58_RS09995	21.9957081683436	5.35194580415723	3.96602887304993	1.34944700996125	0.177193429857652	0.49351590279943	4	0.00592928755447639	NZ_CP028101.1	glsA	glutaminase A	F. nucleatum	CRC vs Paired
C7Y58_RS10105	9.76078616420917	4.18504833840031	3.01683557672137	1.38723116721811	0.165371284512	0.49351590279943	6	0.00507981942346258	NZ_CP028101.1		Na+/H+ antiporter NhaC family protein	F. nucleatum	CRC vs Paired
C7Y58_RS10425	57.4156475366263	3.78848680077909	2.76709885662282	1.36911870413002	0.170962172534686	0.49351590279943	7	0.0169383945324154	NZ_CP028101.1		hemolysin family protein	F. nucleatum	CRC vs Paired
I6J55_RS01095	72.822638604924	1.44898942797349	1.08534762495656	1.3350463894289	0.181861164051602	0.49376039646511	11	0.0252971609415912	NZ_CP069563.1		YebC/PmpR family DNA-binding transcriptional regulator	B. fragilis	CRC vs Paired
I6J55_RS03100	61.0181226889343	1.47734515619771	1.10602920377551	1.3357198446069	0.181640860567198	0.49376039646511	11	0.0365611083588344	NZ_CP069563.1		transglycosylase domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS06065	20.4127704268354	-1.26434947048472	0.94148792264045	-1.34292691396273	0.179295640582883	0.49376039646511	11	0.00752628764078235	NZ_CP069563.1		bifunctional metallophosphatase/5'-nucleotidase	B. fragilis	CRC vs Paired
I6J55_RS09035	7.67865374723302	-2.66603520985374	1.99460167184765	-1.33662537612541	0.181344951519322	0.49376039646511	7	0.00186882988823038	NZ_CP069563.1		RagB/SusD family nutrient uptake outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS09565	18.440032490785	-1.58031759333887	1.17728723421516	-1.34233817152735	0.179486372026289	0.49376039646511	11	0.00660886205928744	NZ_CP069563.1		TonB-dependent receptor	B. fragilis	CRC vs Paired
I6J55_RS10540	20.127575687708	2.82779286433759	2.11824859642257	1.33496742030815	0.181887009740909	0.49376039646511	8	0.0129119155914099	NZ_CP069563.1		sensor histidine kinase	B. fragilis	CRC vs Paired
I6J55_RS17370	6.55201573397923	3.62310185133556	2.70712135417061	1.33835959948888	0.180779242055403	0.49376039646511	6	0.0045701385448543	NZ_CP069563.1		IgA Peptidase M64	B. fragilis	CRC vs Paired
I6J55_RS17560	39.405320109599	-1.62671419285488	1.21756532559756	-1.33603853415957	0.181536678555059	0.49376039646511	10	0.00942909625425329	NZ_CP069563.1	rseP	RIP metalloprotease RseP	B. fragilis	CRC vs Paired
I6J55_RS20840	45.7792602371897	-1.47710737890214	1.10624596584591	-1.335243177834	0.18179676931386	0.49376039646511	11	0.0115187878565473	NZ_CP069563.1		PhoH family protein	B. fragilis	CRC vs Paired
C7Y58_RS00815	19.6572340160252	5.19097362868374	3.88131189434767	1.3374275940677	0.18108310223777	0.49376039646511	4	0.00638800034522385	NZ_CP028101.1	recG	ATP-dependent DNA helicase RecG	F. nucleatum	CRC vs Paired
C7Y58_RS01155	11.0469850729089	4.35124441211791	3.24588731673719	1.340540809806	0.180069585894384	0.49376039646511	5	0.00273528738186447	NZ_CP028101.1	pabB	aminodeoxychorismate synthase component I	F. nucleatum	CRC vs Paired
C7Y58_RS01620	8.35342584392817	3.93966735765527	2.9487472844217	1.33604781205518	0.181533646205588	0.49376039646511	6	0.001783883075129	NZ_CP028101.1		AAA family ATPase	F. nucleatum	CRC vs Paired
C7Y58_RS04245	20.9028506459771	5.27974375438457	3.94651919734487	1.3378228992112	0.180954175285288	0.49376039646511	4	0.00608219181805888	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
C7Y58_RS04390	19.349549146307	5.16810216841518	3.87155103618232	1.33489191285759	0.181911725013462	0.49376039646511	4	0.00667681950976854	NZ_CP028101.1		permease-like cell division protein FtsX	F. nucleatum	CRC vs Paired
C7Y58_RS05770	10.8681678431219	4.3340171530197	3.22798759435428	1.34263748739303	0.179389385575423	0.49376039646511	5	0.00377163850170131	NZ_CP028101.1		polysaccharide deacetylase family protein	F. nucleatum	CRC vs Paired
C7Y58_RS06135	9.40687463028221	4.1264065260319	3.07951597146549	1.33995295503151	0.180260640205907	0.49376039646511	5	0.00353378742501745	NZ_CP028101.1		ABC transporter ATP-binding protein	F. nucleatum	CRC vs Paired
C7Y58_RS06340	19.2325352165262	5.16110033852263	3.8496598501851	1.34066399094311	0.180029570782437	0.49376039646511	4	0.00798500043152981	NZ_CP028101.1		FMN-binding protein	F. nucleatum	CRC vs Paired
C7Y58_RS06440	9.78525534918465	4.17815165091307	3.12434913846527	1.33728705267729	0.181128955593338	0.49376039646511	5	0.00304109590902944	NZ_CP028101.1		co-chaperone GroES	F. nucleatum	CRC vs Paired
C7Y58_RS08235	11.6879443071467	4.43572667479345	3.31063043559771	1.33984350143649	0.180296229529234	0.49376039646511	5	0.00307507463426999	NZ_CP028101.1		GNAT family N-acetyltransferase	F. nucleatum	CRC vs Paired
C7Y58_RS08405	10.7920655477334	4.3224744187137	3.21704077733458	1.34361816274365	0.179071893147194	0.49376039646511	5	0.00400948957838518	NZ_CP028101.1	ftsY	signal recognition particle-docking protein FtsY	F. nucleatum	CRC vs Paired
C7Y58_RS02810	67.2068147118026	3.38170456013069	2.53514812812308	1.33392779799197	0.182227520335664	0.494199803883291	7	0.0281173951365571	NZ_CP028101.1		valine--tRNA ligase	F. nucleatum	CRC vs Paired
C7Y58_RS01450	9.73983052083026	4.17870348121451	3.14215934024558	1.32988274263899	0.183556908201708	0.496128983363372	5	0.00377163850170131	NZ_CP028101.1		NUDIX hydrolase	F. nucleatum	CRC vs Paired
C7Y58_RS04325	18.9366437288954	5.13537383111143	3.86039025293367	1.33027323525357	0.183428262261637	0.496128983363372	4	0.00601423436757777	NZ_CP028101.1		FAD-I family protein	F. nucleatum	CRC vs Paired
C7Y58_RS07475	13.9832603150827	4.55656643517484	3.42586317767348	1.33004915808378	0.183502075252564	0.496128983363372	5	0.0046380959953354	NZ_CP028101.1		thioesterase family protein	F. nucleatum	CRC vs Paired
C7Y58_RS09095	10.7451236799684	4.3142126240746	3.24391476811271	1.32994019031658	0.183537978144794	0.496128983363372	5	0.003567766150258	NZ_CP028101.1		RsmE family RNA methyltransferase	F. nucleatum	CRC vs Paired
I6J55_RS01915	23.8314934745537	-1.37498488482051	1.05322641903567	-1.30549790621416	0.19172335964454	0.496586293456709	10	0.00581036201613446	NZ_CP069563.1		universal stress protein	B. fragilis	CRC vs Paired
I6J55_RS02285	10.7300810910376	-2.24830529272862	1.72235523059593	-1.30536677497749	0.1917679862617	0.496586293456709	8	0.00339787252405524	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS03370	48.9813710209132	-0.905236888347474	0.690835548853065	-1.31035076271098	0.190077202098177	0.496586293456709	11	0.015868064687338	NZ_CP069563.1		RelA/SpoT family protein	B. fragilis	CRC vs Paired
I6J55_RS03670	10.5028060252651	4.29344213764502	3.26946111606041	1.31319565678716	0.189117027128633	0.496586293456709	5	0.00698262803693351	NZ_CP069563.1		DUF4903 family protein	B. fragilis	CRC vs Paired
I6J55_RS08150	13.1088192695398	2.16236927938978	1.63458667191226	1.32288444323364	0.185873809525121	0.496586293456709	9	0.00669380887238882	NZ_CP069563.1	rfbD	dTDP-4-dehydrorhamnose reductase	B. fragilis	CRC vs Paired
I6J55_RS08610	6.26501477838006	-4.16686657198948	3.18681055663603	-1.30753507242928	0.191031051527703	0.496586293456709	4	0.000985383031976019	NZ_CP069563.1		DUF6048 family protein	B. fragilis	CRC vs Paired
I6J55_RS09050	25.5781956099845	-2.08702682237652	1.58149830879825	-1.31965163084013	0.186951356165403	0.496586293456709	8	0.000985383031976019	NZ_CP069563.1		RNA polymerase sigma-70 factor	B. fragilis	CRC vs Paired
I6J55_RS10395	57.8581241907247	-1.07847940317979	0.823638255709348	-1.30940907091665	0.190395820455447	0.496586293456709	11	0.0197926074526218	NZ_CP069563.1		ParA family protein	B. fragilis	CRC vs Paired
I6J55_RS10900	7.62839788031301	3.81420060208155	2.87310555726018	1.32755324371681	0.184325739476096	0.496586293456709	6	0.00227657459111701	NZ_CP069563.1		TonB-dependent receptor	B. fragilis	CRC vs Paired
I6J55_RS11400	18.8766257726363	5.13736293789004	3.93248664615633	1.30639043438619	0.19141981713616	0.496586293456709	4	0.0142880539636523	NZ_CP069563.1		DUF2007-related protein	B. fragilis	CRC vs Paired
I6J55_RS12685	6.67582332315894	3.63594856728588	2.76457753423529	1.3151913890133	0.188445588409024	0.496586293456709	6	0.00419637256720822	NZ_CP069563.1		glycosyl transferase family 90	B. fragilis	CRC vs Paired
I6J55_RS12770	8.29930419573346	-1.48959992454422	1.13726788407232	-1.30980567147494	0.190261584039643	0.496586293456709	10	0.00202173415181287	NZ_CP069563.1		response regulator transcription factor	B. fragilis	CRC vs Paired
I6J55_RS13665	6.87334984491792	-1.91717666330272	1.46490697836181	-1.30873611199988	0.19062375475301	0.496586293456709	9	0.00231055331635756	NZ_CP069563.1		helix-turn-helix transcriptional regulator	B. fragilis	CRC vs Paired
I6J55_RS13840	117.616457911356	1.0200911526549	0.770267317691348	1.32433394125084	0.185392162926749	0.496586293456709	11	0.0562517796357345	NZ_CP069563.1		FKBP-type peptidyl-prolyl cis-trans isomerase	B. fragilis	CRC vs Paired
I6J55_RS14500	18.447969231224	1.52281872434246	1.15879123764549	1.31414414854968	0.188797699548592	0.496586293456709	10	0.00795102170628926	NZ_CP069563.1		adenosine kinase	B. fragilis	CRC vs Paired
I6J55_RS15495	8.31961125224328	3.9607188442276	2.99535499795853	1.3222869566135	0.186072614453027	0.496586293456709	5	0.00451917045699347	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS16270	370.107866081396	-1.15702162682099	0.882994111105274	-1.31033900710018	0.19008117714859	0.496586293456709	11	0.11381174019323	NZ_CP069563.1	mdh	malate dehydrogenase	B. fragilis	CRC vs Paired
I6J55_RS17310	130.379860057538	-0.892779202528062	0.678124160628251	-1.31654238908247	0.187992060750239	0.496586293456709	11	0.0421166299356647	NZ_CP069563.1	pfkA	6-phosphofructokinase	B. fragilis	CRC vs Paired
I6J55_RS19620	96.6672237746482	0.683604566639902	0.518842381684531	1.31755729826934	0.187651888213486	0.496586293456709	11	0.0403667255857762	NZ_CP069563.1	pheS	phenylalanine--tRNA ligase subunit alpha	B. fragilis	CRC vs Paired
I6J55_RS19680	16.6052226040112	1.70472296868655	1.29928067628836	1.31205135256565	0.189502808386266	0.496586293456709	10	0.00502885133560175	NZ_CP069563.1		ATP-binding cassette domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS19860	10.5761547750811	-2.45255747123805	1.862111280635	-1.31708426705932	0.187810380036383	0.496586293456709	8	0.00146108518534375	NZ_CP069563.1		TlpA disulfide reductase family protein	B. fragilis	CRC vs Paired
I6J55_RS20460	29.6811546377344	-1.78867576131329	1.35453718995184	-1.3205069411028	0.186665820114843	0.496586293456709	10	0.00951404306735467	NZ_CP069563.1		TIGR01777 family oxidoreductase	B. fragilis	CRC vs Paired
C7Y58_RS00165	20.7729343591758	5.26964902455408	4.0231871145398	1.30981952231592	0.190256897239491	0.496586293456709	4	0.00477401089629761	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
C7Y58_RS00195	166.172074306756	3.31297015530948	2.50726217852331	1.32134971112622	0.186384785748646	0.496586293456709	9	0.0422015767487661	NZ_CP028101.1		electron transfer flavoprotein subunit beta/FixA family protein	F. nucleatum	CRC vs Paired
C7Y58_RS00560	6.86916975707742	3.66858866791268	2.78788529155499	1.3159037350014	0.188206354995593	0.496586293456709	6	0.00246345757994005	NZ_CP028101.1	prmA	50S ribosomal protein L11 methyltransferase	F. nucleatum	CRC vs Paired
C7Y58_RS02120	10.6298928916337	4.29602283719392	3.27752301890256	1.31075291078578	0.189941256341278	0.496586293456709	5	0.00266732993138336	NZ_CP028101.1		SpoVG family protein	F. nucleatum	CRC vs Paired
C7Y58_RS02540	17.2364967454344	5.00436495127304	3.82204340454141	1.30934278384353	0.190418263278801	0.496586293456709	4	0.00864758557372058	NZ_CP028101.1		TlpA family protein disulfide reductase	F. nucleatum	CRC vs Paired
C7Y58_RS03260	12.0638317412228	4.4765737980013	3.39150574382432	1.31993696491678	0.186856064643162	0.496586293456709	5	0.00270130865662391	NZ_CP028101.1		class I SAM-dependent methyltransferase	F. nucleatum	CRC vs Paired
C7Y58_RS03675	18.56149315325	5.10762682374727	3.88262933789428	1.3155071935137	0.18833950134413	0.496586293456709	4	0.00572541520303308	NZ_CP028101.1		MotA/TolQ/ExbB proton channel family protein	F. nucleatum	CRC vs Paired
C7Y58_RS04860	127.548087422486	2.38584947016058	1.82633156077652	1.3063616275383	0.191429608616093	0.496586293456709	10	0.0412671618046509	NZ_CP028101.1	atpA	F0F1 ATP synthase subunit alpha	F. nucleatum	CRC vs Paired
C7Y58_RS05030	19.0854902985452	5.14722993174875	3.87403543747771	1.32864812798408	0.18396408585198	0.496586293456709	4	0.0061331599059197	NZ_CP028101.1		DMT family transporter	F. nucleatum	CRC vs Paired
