# Pathway	La100_cat_Abundance	La101_cat_Abundance	La102_cat_Abundance	La103_cat_Abundance	La104_cat_Abundance	La105_cat_Abundance	La106_cat_Abundance	La107_cat_Abundance	La108_cat_Abundance	La109_cat_Abundance	La110_cat_Abundance	La111_cat_Abundance	La112_cat_Abundance	La113_cat_Abundance	La114_cat_Abundance	La115_cat_Abundance	La116_cat_Abundance	La117_cat_Abundance	La118_cat_Abundance	La119_cat_Abundance	La120_cat_Abundance	La121_cat_Abundance	La122_cat_Abundance	La123_cat_Abundance	La124_cat_Abundance	La34_cat_Abundance	La35_cat_Abundance	La36_cat_Abundance	La37_cat_Abundance	La38_cat_Abundance	La39_cat_Abundance	La40_cat_Abundance	La41_cat_Abundance	La42_cat_Abundance	La43_cat_Abundance	La44_cat_Abundance	La46_cat_Abundance	La47_cat_Abundance	La48_cat_Abundance	La49_cat_Abundance	La51_cat_Abundance	La52_cat_Abundance	La53_cat_Abundance	La55_cat_Abundance	La56_cat_Abundance	La57_cat_Abundance	La58_cat_Abundance	La59_cat_Abundance	La60_cat_Abundance	La61_cat_Abundance	La62_cat_Abundance	La63_cat_Abundance	La64_cat_Abundance	La65_cat_Abundance	La66_cat_Abundance	La67_cat_Abundance	La69_cat_Abundance	La70_cat_Abundance	La74_cat_Abundance	La75_cat_Abundance	La76_cat_Abundance	La78_cat_Abundance	La79_cat_Abundance	La80_cat_Abundance	La81_cat_Abundance	La82_cat_Abundance	La83_cat_Abundance	La84_cat_Abundance	La85_cat_Abundance	La86_cat_Abundance	La87_cat_Abundance	La88_cat_Abundance	La90_cat_Abundance	La91_cat_Abundance	La92_cat_Abundance	La93_cat_Abundance	La94_cat_Abundance	La95_cat_Abundance	La96_cat_Abundance	La97_cat_Abundance	La99_cat_Abundance	Lasse20_cat_Abundance	Lasse25_cat_Abundance	Lasse9_cat_Abundance
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	226.3472434750	83.8936090704	67.8625245112	425.9669477904	41.5219889429	194.4641332548	6516.9741928915	353.3585396553	425.2870808257	282.7609723692	4931.3693012336	203.6242522684	855.2487291790	23.6286431762	114.9563923958	48.4529967352	0	555.5433281573	360.5662613787	66.5246724476	134.7787201912	175.8327238838	192.7069827513	28.9928323148	187.5854416713	0	62.5845701265	71.9013734314	120.6588074997	41.2786380116	379.9652261906	156.7031646263	406.5696602767	0	402.9061719397	184.5536782753	297.3344397311	174.5568240427	131.3663068555	180.5921191860	119.2880885023	137.0709234647	25.7593923246	201.7355154319	226.7197813641	697.7854747969	143.2891366117	73.5003725075	103.4206458743	75.7986456270	21.8979445486	0	0	1175.3393050671	30.3559405264	220.0200057804	0	2666.1289464579	51.5461445676	438.2288223656	1128.2525268430	69.9963142229	81.3723218159	334.9800592626	12.3469938792	55.8626161790	219.7717818346	77.2157325462	492.7331139578	83.1952703366	24.5553645655	68.4316130866	0	43.0045937123	66.6540421782	0	58.7113454234	0	8652.7591190553	593.3689847985	355.9044012279	48.7103455592	58.2648736793	85.8318411296
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0	10.0868461024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0	0	585.9406086906	0	0	0	7.8945555835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7719001302	0	0	0	471.0197600957	0	0	0	0	0	24.9147225544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Bacteroides.s__Bacteroides_nordii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.4261283965	0	0	0	0	0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	405.0397397889	0	0	0	0	0	0	0	0	0	0	50.3954005247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.3201034351	0	0	0	0	0	0	0	0	0	0	0	0	522.9020568737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0873411718	0	0	0	0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	462.8917712881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.1797606825	0	0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	35.3859719211	25.6070758558	39.6184830130	216.3483603426	26.1756837820	77.3716442009	2098.4653155060	124.6410521829	132.4875692146	105.2405318923	878.3142714863	60.6082506752	420.3776706600	0	31.7835893782	27.0245931677	0	189.4094101967	136.7349768630	22.0239629810	49.3656268178	0	39.0978972012	0	45.3583192560	0	0	22.8939562825	64.1375951906	24.0852180372	141.7750501136	75.8517062230	123.0761552575	0	209.2315787682	99.4039716375	163.8819463512	61.7905921662	70.0751228681	30.2033240497	53.9007827573	66.7709910350	16.6563029741	50.0566662303	118.0280487282	29.0751477763	70.7204224638	69.3094428491	78.9736969051	22.6190952806	15.6002850919	0	0	358.5338234910	17.2946080487	30.6960866671	0	574.2763879988	0	147.9606433776	176.5457763733	21.9820870723	22.7031283998	73.5341398584	0	19.9686775220	98.0182523408	24.4771086421	191.0488149034	36.6465511414	0	15.2029156796	0	12.1200160912	19.5506040456	0	17.4719952960	0	1957.9362007596	322.2508019510	113.2154945043	0	0	64.3519673227
GLYOXYLATE-BYPASS: glyoxylate cycle	0	0	0	10.4165360038	0	0	66.1206226932	0	7.4192093982	0	18.2348272469	14.4520285948	0	0	0	0	0	0	0	18.1344856711	0	0	0	0	6.8359950332	0	0	0	12.2162404255	0	0	0	31.1461665533	0	16.8713177882	0	0	0	0	0	0	0	0	0	0	68.8662206004	0	12.3528213532	0	0	0	0	0	97.2987107103	0	0	0	21.0119596275	39.1183443220	0	0	0	0	0	0	0	8.9787932890	0	0	0	0	0	0	33.4586985110	0	0	0	0	33.5751787807	0	0	0	0	0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1702918737	0	0	0	0	0	0	0	0	0	0	0	0	31.3564068411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Micrococcus.s__Micrococcus_luteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.8805417335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYOXYLATE-BYPASS: glyoxylate cycle|unclassified	0	0	0	0	0	0	24.3347288528	0	6.3198687411	0	17.8442879649	13.9273749230	0	0	0	0	0	0	0	0	0	0	0	0	5.0008100194	0	0	0	12.2162404255	0	0	0	17.1707999071	0	0	0	0	0	0	0	0	0	0	0	0	29.3251886262	0	0	0	0	0	0	0	15.1861330634	0	0	0	0	0	0	0	0	0	0	0	0	7.1502950113	0	0	0	0	0	0	8.9829725039	0	0	0	0	0	0	0	0	0	0
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	0	0	0	0	0	0	100.3962590383	0	14.4906803619	15.0969186745	152.7153452597	0	43.2914812719	0	0	0	0	0	0	0	0	0	0	0	7.2316330109	0	9.0190098049	0	0	0	99.3887317003	0	21.2661865030	13.7094145926	45.6022854687	19.3308064377	59.1389671868	8.4836352310	0	11.6474948177	7.6559499920	0	0	12.7001287020	0	0	42.7425972762	11.8700480583	22.3866320193	0	0	0	0	55.9587171519	0	0	0	0	0	21.2991422903	44.8332102147	0	0	8.9264977811	0	0	109.6256741742	22.1157702970	0	0	0	0	0	0	0	0	0	0	228.1126431988	22.4989826327	0	0	0	0
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|unclassified	0	0	0	0	0	0	81.7784702209	0	0	8.0990838383	61.8731051797	0	39.1350522568	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0190098049	0	0	0	21.6526273451	0	19.3955638140	0	16.2127581958	17.8197184477	0	0	0	0	7.3653803463	0	0	12.3466268029	0	0	42.0203976901	0	14.4191012603	0	0	0	0	8.1354146674	0	0	0	0	0	0	13.9422293869	0	0	7.6094961587	0	0	94.7020554784	21.0468101728	0	0	0	0	0	0	0	0	0	0	160.6051265376	18.3419046588	0	0	0	0
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6647885141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.1385003151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.3069035828	10.5187605564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1926242171	0	0	0	0	0	0	0	0	20.2717614176	0	0	0	0	0
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9745868440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	0	0	0	0	0	93.5553398413	272.6035402873	10.5947117443	19.9879911885	0	0	0	0	0	0	0	0	69.7050918890	10.8947657695	0	0	0	14.4947911451	0	0	0	0	0	12.2241002991	0	0	9.0465280912	43.5649750947	0	0	0	0	26.5724777088	0	0	0	0	0	0	0	80.7458932072	0	0	0	0	0	0	16.7541412800	20.8396805190	0	0	0	0	0	7.6203671631	13.3680512373	0	0	10.8822778292	0	0	11.3160555309	0	34.9791509697	0	0	0	0	0	20.7005380850	0	0	0	10.3203770143	0	0	0	0	0
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	210.6849716440	0	0	0	0	0	0	0	0	0	0	42.7310030166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.1337333668	0	0	0	0	0	0	0	0	0	0	0	0	53.0346097498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Escherichia.s__Escherichia_fergusonii	0	0	0	0	0	0	4.4744224545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|unclassified	0	0	0	0	0	88.6011065327	12.7433822754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2241002991	0	0	0	7.3813011711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.9789515782	0	0	0	0	0	0	0	0	0	0	0	0	10.7490844794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	0	0	0	0	0	93.5553398413	275.7294055185	10.5947117443	11.6393024418	0	10.3281701009	23.8232258564	0	0	0	0	0	44.3803268594	0	0	0	0	14.4947911451	0	14.8921654044	0	0	12.5764708038	19.4057813509	0	0	12.0546094929	47.7181995195	24.7343625311	0	0	0	17.0420708863	0	0	0	0	0	0	0	78.4572349340	0	0	0	0	0	0	16.7541412800	19.4693886085	0	0	0	41.7615335798	25.0005801768	8.5295368527	47.5517080028	0	0	10.8822778292	0	0	11.3160555309	7.9634439108	0	0	0	0	0	0	0	0	0	0	10.3203770143	0	0	0	0	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Campylobacter.s__Campylobacter_ureolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.1313164741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Cutibacterium.s__Cutibacterium_acnes	0	0	0	0	0	0	40.9088640838	0	0	0	0	21.5563352737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.7343625311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	207.7097709217	0	0	0	0	0	0	0	0	0	0	14.0375941596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.1337333668	0	0	0	0	0	0	0	0	0	0	0	0	51.3145143895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Escherichia.s__Escherichia_fergusonii	0	0	0	0	0	0	1.8059578361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Micrococcus.s__Micrococcus_luteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3492895434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|unclassified	0	0	0	0	0	88.6011065327	12.7433822754	0	0	0	0	0	0	0	0	0	0	15.0813299969	0	0	0	0	0	0	0	0	0	0	12.2241002991	0	0	0	7.3813011711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.9789515782	0	0	0	39.4473443278	0	0	0	0	0	0	0	0	10.7490844794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	31.0417509527	16.3765236094	0	0	0	0	358.7885441364	60.9211427773	27.1887675064	0	11.5322584732	0	0	0	7.0474793625	0	0	71.2676422041	0	0	0	0	14.1112047178	0	16.8540281138	0	0	0	19.8645004910	0	0	14.3704877699	61.2731040707	12.4713338744	0	0	0	33.1442518596	16.1493430580	0	11.6737282149	9.2355854268	5.7728007256	0	29.6706799791	106.2359423912	0	0	0	0	0	0	23.4009303429	35.7823561614	0	0	0	34.7390303629	24.0102780657	11.4224617327	49.4265596590	0	0	12.0761979520	0	0	12.9441877479	0	42.6532193976	0	0	14.7532364429	0	0	20.7005380850	0	0	0	10.3228734116	0	0	0	0	0
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)|g__Campylobacter.s__Campylobacter_ureolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.0254343215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	214.5958915233	6.3745637946	18.7235967788	0	0	0	0	0	0	0	0	41.4588805373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8322630695	0	0	0	0	0	0	0	0	0	0	0	0	81.1082328990	0	0	0	0	0	0	11.2123335669	10.7507006197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7167071268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)|g__Escherichia.s__Escherichia_fergusonii	0	0	0	0	0	0	15.1104596553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	13.9262551935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)|unclassified	0	0	0	0	0	0	16.9090502465	0	11.8226655003	0	0	0	0	0	6.5447414067	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8645004910	0	0	14.2094480206	10.8398131403	0	0	0	0	22.1159777310	12.3314719507	0	5.5820195033	4.3934789185	0	0	0	0	0	0	0	0	0	0	9.0628463978	27.3216964246	0	0	0	33.1385881010	0	0	0	0	0	0	0	0	10.1012901329	0	20.7212202365	0	0	0	0	0	10.1003971440	0	0	0	0	0	0	0	0	0
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	0	0	0	0	0	0	0	38.3172132290	0	0	0	0	0	0	0	0	0	57.4524568059	0	0	0	0	52.1045599234	0	0	0	0	0	0	0	0	0	0	0	25.3373989615	0	0	88.0509436147	35.7119062212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.7254239499	0	0	0	0	0	0	0	30.7542491319	0	0	0	0	0	0	76.1142891013	55.4923380157	0	0	0	0	0	0	27.4568493861	0	0	0	0	0	0	0
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)|unclassified	0	0	0	0	0	0	0	32.7321716077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3505628100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.9180868027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I	42.3985275088	0	0	19.7699957401	0	0	116.9377982837	38.3307434707	50.1216132102	11.1524999979	785.3654448564	81.5074219470	179.1558544368	0	0	0	0	0	0	0	0	8.5762658234	42.4221179036	0	44.1254475247	7.3158236724	0	0	13.1706737572	0	13.7238151696	37.8881087449	28.4773998641	62.6022201782	26.4290880139	0	0	0	0	0	0	0	0	0	0	0	10.1186481842	26.2330698635	0	0	0	0	0	75.8422500534	0	77.3954021267	0	601.1528343687	30.9798534695	167.3384299219	373.4507086993	0	0	91.5367405686	0	0	9.2947126600	0	54.6410665593	0	0	0	0	11.8978064312	0	0	0	0	397.9463042837	74.6098908262	59.2390309886	28.9622606955	10.6181053110	0
HISDEG-PWY: L-histidine degradation I|g__Acidaminococcus.s__Acidaminococcus_intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6181053110	0
HISDEG-PWY: L-histidine degradation I|g__Alistipes.s__Alistipes_putredinis	0	0	0	0	0	0	0	17.1241020827	19.0614063769	0	12.9073298201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.9032755087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6312891271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.7303213462	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0	3.6854770525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	0	0	0	0	0	7.1869713563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0	0	0	0	0	0	0	2.3178234669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5838131819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.1431686937	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0	0	16.8042451608	0	0	0	12.8794063879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.6322110718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_nordii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8097519492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.6808239401	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7052002578	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	0	0	0	0	0	0	0.8279859242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8999644394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	13.3498563148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1050979483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.6720062199	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	0	0	0	0	0	0	16.7958150960	9.4064487044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8055564268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Catenibacterium.s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0	0	0	9.3568778642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Cutibacterium.s__Cutibacterium_acnes	0	0	0	0	0	0	28.1904651603	0	0	0	0	24.1118808777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8028900646	52.8442231626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Fretibacterium.s__Fretibacterium_fastidiosum	0	0	0	0	0	0	0	0	0	0	44.2471655013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I|g__Fusobacterium.s__Fusobacterium_hwasookii	0	0	0	0	0	0	0	0	0	0	8.1164506911	0	0	0	0	0	0	0	0	0	0	0	9.9197108311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.6012193477	0	0	0	0	12.1678599308	0	0	3.5013129924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.4594054776	0	0	0	0	0
